"time","effortId","searchWeight","long","lat"
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.33712044172,48.8672062754631
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.337079957128,48.8672162499279
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336905529723,48.8672530464828
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336869571358,48.8672665413469
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336823722348,48.8672841433436
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336744932458,48.8672850653529
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336713332683,48.8672814611346
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336624568328,48.8672414794564
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336593890563,48.8671818003058
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336613755673,48.8671561516821
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336597997695,48.8671521283686
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336531026289,48.8671356998384
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336510825902,48.8671034295112
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336465395987,48.8671167567372
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336471011862,48.8671273179352
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336450560018,48.8671110570431
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336328016594,48.8671202771366
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336298512295,48.8670907728374
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336245454848,48.8670829776675
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336165826768,48.8670812174678
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336149817333,48.8670994900167
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336227517575,48.867118852213
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336319467053,48.8671289104968
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336313432083,48.8671248033643
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336267918348,48.8670956343412
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336270181462,48.8670656271279
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336204886436,48.8670212868601
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.336097681895,48.8670119829476
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.33599768579,48.8670027628541
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335945466533,48.8670020923018
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335882853717,48.8669965602458
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335844296962,48.8670029304922
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335829293355,48.8670134916902
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335757544264,48.8670154195279
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.33573449403,48.8670403975993
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.33570079878,48.8670093845576
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335631899536,48.8670160900801
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335574483499,48.8670120667666
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335553947836,48.8669536449015
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335530897602,48.8669064547867
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335482031107,48.8668710831553
2021-06-14 18:00:00,"2021-06-14T18-00-00-Andrew Simon",41.0526315789474,-123.335465518758,48.866851888597
