"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,7177.28335314327,pot,,
3561,"prior",0,7164.23444276191,pot,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,7150.62731692698,pot,844.723696821507,0.938581885357231
3563,"prior",0,7137.11905573684,pot,,
4264,"prior",0,7137.65509749105,pot,,
4265,"2022-03-30T17-51-00-Caitlin Robinson",1.21944035346097,7123.99713035059,pot,892.216895509601,0.991352106121779
4266,"prior",0,7110.43820455739,pot,,
4267,"prior",0,7096.97888777109,pot,,
4967,"prior",0,7111.10222286328,pot,,
4968,"2022-03-30T17-51-00-Caitlin Robinson",0.0457290132547864,7097.39308438659,pot,763.578280468094,0.848420311631216
4969,"2022-03-30T17-51-00-Caitlin Robinson",1.96634756995582,7083.78316292145,pot,892.221716599455,0.991357462888283
4970,"prior",0,7070.27303142915,pot,,
5666,"prior",0,7140.60104762241,pot,,
5671,"prior",0,7070.81547409673,pot,,
5672,"2022-03-30T17-51-00-Caitlin Robinson",0.838365243004418,7057.15422327726,pot,860.471355958054,0.956079284397838
5673,"prior",0,7043.59294237092,pot,,
5674,"prior",0,7030.1322099129,pot,,
6368,"prior",0,7128.61256137246,pot,,
6369,"prior",0,7114.3109959039,pot,,
6370,"prior",0,7100.10608347711,pot,,
6375,"prior",0,7030.55168221915,pot,,
6376,"2022-03-30T17-51-00-Caitlin Robinson",0.0457290132547864,7016.93891451843,pot,892.231358674611,0.991368176305123
6377,"prior",0,7003.42687959119,pot,,
7048,"prior",0,7457.94156463859,pot,,
7071,"prior",0,7102.40418231438,pot,,
7072,"prior",0,7088.04965875007,pot,,
7073,"prior",0,7073.79193392015,pot,,
7077,"prior",0,7017.74076165024,pot,,
7078,"prior",0,7003.97584054521,pot,,
7079,"prior",0,6990.31124598293,pot,,
7080,"prior",0,6976.74756746031,pot,,
7750,"prior",0,7449.57676082712,pot,,
7751,"prior",0,7433.01674001494,pot,,
7752,"prior",0,7416.53985172367,pot,,
7764,"prior",0,7225.50567412827,pot,,
7773,"prior",0,7090.7293389776,pot,,
7774,"prior",0,7076.22517173726,pot,,
7775,"prior",0,7061.81735651336,pot,,
7776,"prior",0,7047.50648424932,pot,,
7779,"prior",0,7005.16144645205,pot,,
7780,"prior",0,6991.24427067838,pot,,
8454,"prior",0,7408.12882760691,pot,,
8455,"prior",0,7391.59637153008,pot,,
