"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
77,2859,24799.6540671937,65,86.2132034355964,0,24799.6540671937
77,3561,24803.7767066773,65,86.2132034355964,0,24803.7767066773
77,3562,24780.6919199538,65,86.2132034355964,0,24780.6919199538
77,3563,24757.621647905,65,86.2132034355964,0,24757.621647905
77,4264,24784.8539366846,65,86.2132034355964,0,24784.8539366846
77,4265,24761.7513839187,65,86.2132034355964,0,24761.7513839187
77,4266,24738.6633239763,65,86.2132034355964,0,24738.6633239763
77,4267,24715.5897974698,65,86.2132034355964,0,24715.5897974698
77,4967,24765.9528344663,65,86.2132034355964,0,24765.9528344663
77,4968,24742.8325087185,65,86.2132034355964,0,24742.8325087185
77,4969,24719.7266538581,65,86.2132034355964,0,24719.7266538581
77,4970,24696.6353104978,65,86.2132034355964,0,24696.6353104978
77,5666,24839.7695527429,65,86.2132034355964,0,24839.7695527429
77,5671,24723.9353440773,65,86.2132034355964,0,24723.9353440773
77,5672,24700.8116873511,65,86.2132034355964,0,24700.8116873511
77,5673,24677.7025201053,65,86.2132034355964,0,24677.7025201053
77,5674,24654.6078830877,65,86.2132034355964,0,24654.6078830877
77,6368,24844.2102817466,65,86.2132034355964,0,24844.2102817466
77,6369,24820.9828605765,65,86.2132034355964,0,24820.9828605765
77,6370,24797.7696649704,65,86.2132034355964,0,24797.7696649704
77,6375,24681.9184743551,65,86.2132034355964,0,24681.9184743551
77,6376,24658.7914762687,65,86.2132034355964,0,24658.7914762687
77,6377,24635.678986306,65,86.2132034355964,0,24635.678986306
77,7048,25363.9305096251,65,86.2132034355964,0,25363.9305096251
77,7071,24825.4631149578,65,86.2132034355964,0,24825.4631149578
77,7072,24802.2180113925,65,86.2132034355964,0,24802.2180113925
77,7073,24778.9871112063,65,86.2132034355964,0,24778.9871112063
77,7077,24686.2063458474,65,86.2132034355964,0,24686.2063458474
77,7078,24663.04706486,65,86.2132034355964,0,24663.04706486
77,7079,24639.9022290575,65,86.2132034355964,0,24639.9022290575
77,7080,24616.7718791869,65,86.2132034355964,0,24616.7718791869
77,7750,25369.1974062353,65,86.2132034355964,0,25369.1974062353
77,7751,25345.6059417896,65,86.2132034355964,0,25345.6059417896
77,7752,25322.0277356547,65,86.2132034355964,0,25322.0277356547
77,7764,25040.1370223962,65,86.2132034355964,0,25040.1370223962
77,7773,24830.0147803951,65,86.2132034355964,0,24830.0147803951
77,7774,24806.7378469775,65,86.2132034355964,0,24806.7378469775
77,7775,24783.475054809,65,86.2132034355964,0,24783.475054809
77,7776,24760.2264437507,65,86.2132034355964,0,24760.2264437507
77,7779,24690.5660977029,65,86.2132034355964,0,24690.5660977029
77,7780,24667.3746121826,65,86.2132034355964,0,24667.3746121826
77,8454,25327.303441218,65,86.2132034355964,0,25327.303441218
77,8455,25303.7080532057,65,86.2132034355964,0,25303.7080532057
77,8466,25045.043051657,65,86.2132034355964,0,25045.043051657
77,8467,25021.6094215218,65,86.2132034355964,0,25021.6094215218
77,8468,24998.1895185651,65,86.2132034355964,0,24998.1895185651
77,8476,24811.329133235,65,86.2132034355964,0,24811.329133235
77,8477,24788.0345274337,65,86.2132034355964,0,24788.0345274337
77,8478,24764.7540405334,65,86.2132034355964,0,24764.7540405334
77,8479,24741.4877123911,65,86.2132034355964,0,24741.4877123911
77,8481,24694.9976924315,65,86.2132034355964,0,24694.9976924315
77,8482,24671.7740809586,65,86.2132034355964,0,24671.7740809586
77,8483,24648.5647889274,65,86.2132034355964,0,24648.5647889274
77,9157,25309.0230557837,65,86.2132034355964,0,25309.0230557837
77,9158,25285.4104816612,65,86.2132034355964,0,25285.4104816612
77,9159,25261.811158393,65,86.2132034355964,0,25261.811158393
77,9170,25003.103874796,65,86.2132034355964,0,25003.103874796
77,9171,24979.6664952032,65,86.2132034355964,0,24979.6664952032
77,9179,24792.6654901961,65,86.2132034355964,0,24792.6654901961
77,9180,24769.353206046,65,86.2132034355964,0,24769.353206046
77,9181,24746.0550183639,65,86.2132034355964,0,24746.0550183639
77,9182,24722.7709670059,65,86.2132034355964,0,24722.7709670059
77,9861,25267.1350690579,65,86.2132034355964,0,25267.1350690579
77,9865,25172.7486684964,65,86.2132034355964,0,25172.7486684964
77,9869,25078.5763157453,65,86.2132034355964,0,25078.5763157453
77,9873,24984.6204312253,65,86.2132034355964,0,24984.6204312253
77,9874,24961.1655698405,65,86.2132034355964,0,24961.1655698405
77,9883,24750.6939326264,65,86.2132034355964,0,24750.6939326264
77,9884,24727.3780381944,65,86.2132034355964,0,24727.3780381944
77,9885,24704.0762575686,65,86.2132034355964,0,24704.0762575686
77,10567,25178.0203722244,65,86.2132034355964,0,25178.0203722244
77,10568,25154.4264609947,65,86.2132034355964,0,25154.4264609947
77,10569,25130.8459051139,65,86.2132034355964,0,25130.8459051139
77,10572,25060.1847464839,65,86.2132034355964,0,25060.1847464839
77,11271,25136.1264920367,65,86.2132034355964,0,25136.1264920367
77,15481,25216.8828969531,65,86.2132034355964,0,25216.8828969531
77,15482,25193.0765518799,65,86.2132034355964,0,25193.0765518799
77,16183,25222.7142237247,65,86.2132034355964,0,25222.7142237247
77,16184,25198.8778472026,65,86.2132034355964,0,25198.8778472026
77,16185,25175.0543472964,65,86.2132034355964,0,25175.0543472964
77,16886,25204.7489653769,65,86.2132034355964,0,25204.7489653769
77,16887,25180.8954540028,65,86.2132034355964,0,25180.8954540028
77,16888,25157.054796167,65,86.2132034355964,0,25157.054796167
77,17589,25186.8064150892,65,86.2132034355964,0,25186.8064150892
77,17590,25162.9357659272,65,86.2132034355964,0,25162.9357659272
77,18291,25192.7871819545,65,86.2132034355964,0,25192.7871819545
77,18292,25168.886621428,65,86.2132034355964,0,25168.886621428
77,18293,25144.9988316277,65,86.2132034355964,0,25144.9988316277
77,18995,25150.9896330327,65,86.2132034355964,0,25150.9896330327
77,18996,25127.0846998307,65,86.2132034355964,0,25127.0846998307
77,19698,25133.1154986237,65,86.2132034355964,0,25133.1154986237
77,19699,25109.1934193435,65,86.2132034355964,0,25109.1934193435
77,19725,24491.807252613,65,86.2132034355964,0,24491.807252613
77,19726,24468.2428832778,65,86.2132034355964,0,24468.2428832778
77,19727,24444.6923037422,65,86.2132034355964,0,24444.6923037422
77,20401,25115.2642669933,65,86.2132034355964,0,25115.2642669933
77,20402,25091.3250390466,65,86.2132034355964,0,25091.3250390466
77,20428,24473.4847379826,65,86.2132034355964,0,24473.4847379826
77,20429,24449.9025823762,65,86.2132034355964,0,24449.9025823762
77,20430,24426.3341927995,65,86.2132034355964,0,24426.3341927995
77,21105,25073.4796078994,65,86.2132034355964,0,25073.4796078994
