"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
66,2859,7177.28335314327,25,46.2132034355964,0,7177.28335314327
66,3561,7164.23444276191,25,46.2132034355964,0,7164.23444276191
66,3562,7150.62731692698,25,46.2132034355964,0,7150.62731692698
66,3563,7137.11905573684,25,46.2132034355964,0,7137.11905573684
66,4264,7137.65509749105,25,46.2132034355964,0,7137.65509749105
66,4265,7123.99713035059,25,46.2132034355964,0,7123.99713035059
66,4266,7110.43820455739,25,46.2132034355964,0,7110.43820455739
66,4267,7096.97888777109,25,46.2132034355964,0,7096.97888777109
66,4967,7111.10222286328,25,46.2132034355964,0,7111.10222286328
66,4968,7097.39308438659,25,46.2132034355964,0,7097.39308438659
66,4969,7083.78316292145,25,46.2132034355964,0,7083.78316292145
66,4970,7070.27303142915,25,46.2132034355964,0,7070.27303142915
66,5666,7140.60104762241,25,46.2132034355964,0,7140.60104762241
66,5671,7070.81547409673,25,46.2132034355964,0,7070.81547409673
66,5672,7057.15422327726,25,46.2132034355964,0,7057.15422327726
66,5673,7043.59294237092,25,46.2132034355964,0,7043.59294237092
66,5674,7030.1322099129,25,46.2132034355964,0,7030.1322099129
66,6368,7128.61256137246,25,46.2132034355964,0,7128.61256137246
66,6369,7114.3109959039,25,46.2132034355964,0,7114.3109959039
66,6370,7100.10608347711,25,46.2132034355964,0,7100.10608347711
66,6375,7030.55168221915,25,46.2132034355964,0,7030.55168221915
66,6376,7016.93891451843,25,46.2132034355964,0,7016.93891451843
66,6377,7003.42687959119,25,46.2132034355964,0,7003.42687959119
66,7048,7457.94156463859,25,46.2132034355964,0,7457.94156463859
66,7071,7102.40418231438,25,46.2132034355964,0,7102.40418231438
66,7072,7088.04965875007,25,46.2132034355964,0,7088.04965875007
66,7073,7073.79193392015,25,46.2132034355964,0,7073.79193392015
66,7077,7017.74076165024,25,46.2132034355964,0,7017.74076165024
66,7078,7003.97584054521,25,46.2132034355964,0,7003.97584054521
66,7079,6990.31124598293,25,46.2132034355964,0,6990.31124598293
66,7080,6976.74756746031,25,46.2132034355964,0,6976.74756746031
66,7750,7449.57676082712,25,46.2132034355964,0,7449.57676082712
66,7751,7433.01674001494,25,46.2132034355964,0,7433.01674001494
66,7752,7416.53985172367,25,46.2132034355964,0,7416.53985172367
66,7764,7225.50567412827,25,46.2132034355964,0,7225.50567412827
66,7773,7090.7293389776,25,46.2132034355964,0,7090.7293389776
66,7774,7076.22517173726,25,46.2132034355964,0,7076.22517173726
66,7775,7061.81735651336,25,46.2132034355964,0,7061.81735651336
66,7776,7047.50648424932,25,46.2132034355964,0,7047.50648424932
66,7779,7005.16144645205,25,46.2132034355964,0,7005.16144645205
66,7780,6991.24427067838,25,46.2132034355964,0,6991.24427067838
66,8454,7408.12882760691,25,46.2132034355964,0,7408.12882760691
66,8455,7391.59637153008,25,46.2132034355964,0,7391.59637153008
