"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,24901.735611087,pot,,
3561,"prior",0,24905.760641856,pot,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,24882.7198230866,pot,844.723696821507,0.938581885357231
3563,"prior",0,24859.6935416814,pot,,
4264,"prior",0,24886.7840043992,pot,,
4265,"2022-03-30T17-51-00-Caitlin Robinson",1.21944035346097,24863.7254757226,pot,892.216895509601,0.991352106121779
4266,"prior",0,24840.6814628647,pot,,
4267,"prior",0,24817.6520062578,pot,,
4967,"prior",0,24867.828863854,pot,,
4968,"2022-03-30T17-51-00-Caitlin Robinson",0.0457290132547864,24844.7526181708,pot,763.578280468094,0.848420311631216
4969,"2022-03-30T17-51-00-Caitlin Robinson",1.96634756995582,24821.6908666765,pot,892.221716599455,0.991357462888283
4970,"prior",0,24798.6436498047,pot,,
5666,"prior",0,24941.4150685744,pot,,
5671,"prior",0,24825.8012997004,pot,,
5672,"2022-03-30T17-51-00-Caitlin Robinson",0.838365243004418,24802.7218024611,pot,860.471355958054,0.956079284397838
5673,"prior",0,24779.6568181323,pot,,
5674,"prior",0,24756.606387282,pot,,
6368,"prior",0,24945.7571272851,pot,,
6369,"prior",0,24922.5737754535,pot,,
6370,"prior",0,24899.4046739668,pot,,
6375,"prior",0,24783.7743196611,pot,,
6376,"2022-03-30T17-51-00-Caitlin Robinson",0.0457290132547864,24760.6915607583,pot,892.231358674611,0.991368176305123
6377,"prior",0,24737.623333539,pot,,
7048,"prior",0,25464.4149829341,pot,,
7071,"prior",0,24926.955134029,pot,,
7072,"prior",0,24903.7541537591,pot,,
7073,"prior",0,24880.5674019528,pot,,
7077,"prior",0,24787.9634775581,pot,,
7078,"prior",0,24764.848467809,pot,,
7079,"prior",0,24741.747927293,pot,,
7080,"prior",0,24718.6618965785,pot,,
7750,"prior",0,25469.5822050192,pot,,
7751,"prior",0,25446.0342616827,pot,,
7752,"prior",0,25422.4996056478,pot,,
7764,"prior",0,25141.1337046601,pot,,
7773,"prior",0,24931.4076496397,pot,,
7774,"prior",0,24908.1748677482,pot,,
7775,"prior",0,24884.9562526616,pot,,
7776,"prior",0,24861.7518440742,pot,,
7779,"prior",0,24792.2242560863,pot,,
7780,"prior",0,24769.077072898,pot,,
8454,"prior",0,25427.6754395288,pot,,
8455,"prior",0,25404.1236484633,pot,,
8466,"prior",0,25145.9401063275,pot,,
8467,"prior",0,25122.5504136438,pot,,
8468,"prior",0,25099.174475574,pot,,
8476,"prior",0,24912.6667785894,pot,,
8477,"prior",0,24889.4163776246,pot,,
8478,"prior",0,24866.1801214208,pot,,
8479,"prior",0,24842.9580496692,pot,,
8481,"prior",0,24796.556618904,pot,,
8482,"prior",0,24773.377339896,pot,,
8483,"prior",0,24750.2124053462,pot,,
9157,"prior",0,25409.3385639391,pot,,
9158,"prior",0,25385.769633424,pot,,
9159,"prior",0,25362.2139831889,pot,,
9170,"prior",0,25103.9890058208,pot,,
9171,"prior",0,25080.5956415483,pot,,
9179,"prior",0,24893.9477391093,pot,,
9180,"prior",0,24870.6797129317,pot,,
9181,"prior",0,24847.4258093868,pot,,
9182,"prior",0,24824.1860681662,pot,,
9861,"prior",0,25367.437608158,pot,,
9865,"prior",0,25273.2262636893,pot,,
9869,"prior",0,25179.2294337443,pot,,
9873,"prior",0,25085.4495297683,pot,,
9874,"prior",0,25062.0387339559,pot,,
9883,"prior",0,24851.9649230345,pot,,
9884,"prior",0,24828.6933660051,pot,,
9885,"prior",0,24805.4359490885,pot,,
10567,"prior",0,25278.3975176243,pot,,
10568,"prior",0,25254.8474619465,pot,,
10569,"prior",0,25231.3107910781,pot,,
10572,"prior",0,25160.7814628699,pot,,
11271,"prior",0,25236.4907280011,pot,,
15481,"prior",0,25316.5503693128,pot,,
15482,"prior",0,25292.7879823703,pot,,
16183,"prior",0,25322.2793962042,pot,,
16184,"prior",0,25298.4869888745,pot,,
16185,"prior",0,25274.7074909425,pot,,
16886,"prior",0,25304.2555913759,pot,,
16887,"prior",0,25280.4460925458,pot,,
16888,"prior",0,25256.6494803215,pot,,
17589,"prior",0,25286.2543219715,pot,,
17590,"prior",0,25262.4277284969,pot,,
18291,"prior",0,25292.1321318171,pot,,
18292,"prior",0,25268.2756361561,pot,,
18293,"prior",0,25244.4319449764,pot,,
18995,"prior",0,25250.3195821671,pot,,
18996,"prior",0,25226.458790307,pot,,
19698,"prior",0,25232.3862083232,pot,,
19699,"prior",0,25208.5083128926,pot,,
19725,"prior",0,24592.2825783062,pot,,
19726,"prior",0,24568.7632726442,pot,,
19727,"prior",0,24545.2577874407,pot,,
20401,"prior",0,25214.4755630148,pot,,
20402,"prior",0,25190.5805612101,pot,,
20428,"prior",0,24573.9018957885,pot,,
20429,"prior",0,24550.3648542688,pot,,
20430,"prior",0,24526.841609753,pot,,
21105,"prior",0,25172.6755838152,pot,,
21106,"prior",0,25148.776221235,pot,,
21132,"prior",0,24531.9891080241,pot,,
21808,"prior",0,25154.7934293405,pot,,
21809,"prior",0,25130.8769317336,pot,,
22511,"prior",0,25136.9341464931,pot,,
22512,"prior",0,25113.0005112429,pot,,
23215,"prior",0,25095.1470086353,pot,,
26729,"prior",0,25030.2614907998,pot,,
27431,"prior",0,25036.6298800747,pot,,
27432,"prior",0,25012.5636795391,pot,,
27433,"prior",0,24988.5100149645,pot,,
28134,"prior",0,25018.9724642463,pot,,
28135,"prior",0,24994.8891322969,pot,,
28136,"prior",0,24970.818312349,pot,,
28838,"prior",0,24977.2378984576,pot,,
57711,"prior",0,23049.4205101025,pot,,
58413,"prior",0,23056.1070592326,pot,,
58414,"prior",0,23031.9030400644,pot,,
59116,"prior",0,23038.633638526,pot,,
59117,"prior",0,23014.4111119701,pot,,
59118,"prior",0,22990.2018921172,pot,,
59819,"prior",0,23021.1858191973,pot,,
59820,"prior",0,22996.9447841008,pot,,
59821,"prior",0,22972.7170269992,pot,,
60523,"prior",0,22979.504114833,pot,,
60524,"prior",0,22955.2578193601,pot,,
60525,"prior",0,22931.024815109,pot,,
61226,"prior",0,22962.0891626321,pot,,
61227,"prior",0,22937.8243277867,pot,,
61228,"prior",0,22913.5727552467,pot,,
61930,"prior",0,22920.41661096,pot,,
61931,"prior",0,22896.1464691611,pot,,
61932,"prior",0,22871.8896027897,pot,,
62634,"prior",0,22878.7460157459,pot,,
62635,"prior",0,22854.4705501427,pot,,
62636,"prior",0,22830.2083730926,pot,,
63338,"prior",0,22837.0773883372,pot,,
63339,"prior",0,22812.7965819944,pot,,
64003,"prior",0,23752.5190658804,pot,,
64042,"prior",0,22795.4107401593,pot,,
64043,"prior",0,22771.1245760644,pot,,
64706,"prior",0,23735.864312882,pot,,
64711,"prior",0,23612.0254684969,pot,,
64745,"prior",0,22778.0509070056,pot,,
64746,"prior",0,22753.7460827204,pot,,
64747,"prior",0,22729.4545437836,pot,,
65414,"prior",0,23595.3087960008,pot,,
65415,"prior",0,23570.5588699943,pot,,
65449,"prior",0,22736.3936569476,pot,,
65450,"prior",0,22712.0834276173,pot,,
65451,"prior",0,22687.7864966631,pot,,
66117,"prior",0,23578.6182169404,pot,,
66118,"prior",0,23553.8506190956,pot,,
66119,"prior",0,23529.0948903145,pot,,
66153,"prior",0,22694.7384381637,pot,,
66154,"prior",0,22670.4227865253,pot,,
66155,"prior",0,22646.1204463047,pot,,
66821,"prior",0,23537.1685195435,pot,,
66822,"prior",0,23512.3950927802,pot,,
66857,"prior",0,22653.0852624975,pot,,
66858,"prior",0,22628.7641712128,pot,,
66859,"prior",0,22604.456404387,pot,,
67525,"prior",0,23495.7215047441,pot,,
67526,"prior",0,23470.9422317148,pot,,
67560,"prior",0,22635.7739847493,pot,,
67561,"prior",0,22611.434141883,pot,,
67562,"prior",0,22587.1075935254,pot,,
67563,"prior",0,22562.7943826816,pot,,
68229,"prior",0,23454.2771873801,pot,,
68264,"prior",0,22594.1304187084,pot,,
68265,"prior",0,22569.7850883363,pot,,
68266,"prior",0,22545.4530654044,pot,,
68932,"prior",0,23437.6384669692,pot,,
68933,"prior",0,23412.8355823984,pot,,
68968,"prior",0,22552.4889494366,pot,,
68969,"prior",0,22528.1381139695,pot,,
68970,"prior",0,22503.800598872,pot,,
69635,"prior",0,23421.0261265854,pot,,
69636,"prior",0,23396.2054968842,pot,,
69637,"prior",0,23371.3967048443,pot,,
69672,"prior",0,22510.8495892176,pot,,
69673,"prior",0,22486.4932309759,pot,,
70339,"prior",0,23379.6018504261,pot,,
70375,"prior",0,22493.5875520846,pot,,
70376,"prior",0,22469.2123504198,pot,,
70377,"prior",0,22444.8504516447,pot,,
71078,"prior",0,22476.3520635964,pot,,
71079,"prior",0,22451.9580183632,pot,,
71080,"prior",0,22427.5772455045,pot,,
71782,"prior",0,22434.7302960621,pot,,
71783,"prior",0,22410.3306490126,pot,,
72485,"prior",0,22417.5292448641,pot,,
72486,"prior",0,22393.1107236509,pot,,
72487,"prior",0,22368.7054567631,pot,,
73189,"prior",0,22375.9175309952,pot,,
73190,"prior",0,22351.493359272,pot,,
73191,"prior",0,22327.0824544371,pot,,
73892,"prior",0,22358.7511327157,pot,,
73893,"prior",0,22334.3080563606,pot,,
73894,"prior",0,22309.8782159308,pot,,
73895,"prior",0,22285.4616549606,pot,,
74559,"prior",0,23230.6837709946,pot,,
