"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
31,2859,21098.6679594891,50,71.2132034355964,0,21098.6679594891
31,3561,21096.046937727,50,71.2132034355964,0,21096.046937727
31,3562,21076.2627953423,50,71.2132034355964,0,21076.2627953423
31,3563,21056.5024392877,50,71.2132034355964,0,21056.5024392877
31,4264,21073.6815494636,50,71.2132034355964,0,21073.6815494636
31,4265,21053.876283539,50,71.2132034355964,0,21053.876283539
31,4266,21034.0947897558,50,71.2132034355964,0,21034.0947897558
31,4267,21014.3371352436,50,71.2132034355964,0,21014.3371352436
31,4967,21051.3349003882,50,71.2132034355964,0,21051.3349003882
31,4968,21031.5084836419,50,71.2132034355964,0,21031.5084836419
31,4969,21011.7058247024,50,71.2132034355964,0,21011.7058247024
31,4970,20991.9269908022,50,71.2132034355964,0,20991.9269908022
31,5666,21108.6335220711,50,71.2132034355964,0,21108.6335220711
31,5671,21009.1594554158,50,71.2132034355964,0,21009.1594554158
31,5672,20989.3356039176,50,71.2132034355964,0,20989.3356039176
31,5673,20969.5355630813,50,71.2132034355964,0,20969.5355630813
31,5674,20949.7594004227,50,71.2132034355964,0,20949.7594004227
31,6368,21106.3956418395,50,71.2132034355964,0,21106.3956418395
31,6369,21086.4092037384,50,71.2132034355964,0,21086.4092037384
31,6370,21066.4461597436,50,71.2132034355964,0,21066.4461597436
31,6375,20966.9841873995,50,71.2132034355964,0,20966.9841873995
31,6376,20947.162912104,50,71.2132034355964,0,20947.162912104
31,6377,20927.3655005656,50,71.2132034355964,0,20927.3655005656
31,7048,21550.688029101,50,71.2132034355964,0,21550.688029101
31,7071,21084.2115070047,50,71.2132034355964,0,21084.2115070047
31,7072,21064.2039117653,50,71.2132034355964,0,21064.2039117653
31,7073,21044.2196953612,50,71.2132034355964,0,21044.2196953612
31,7077,20964.5179540638,50,71.2132034355964,0,20964.5179540638
31,7078,20944.6516353468,50,71.2132034355964,0,20944.6516353468
31,7079,20924.8090980961,50,71.2132034355964,0,20924.8090980961
31,7080,20904.9904100324,50,71.2132034355964,0,20904.9904100324
31,7750,21549.575690924,50,71.2132034355964,0,21549.575690924
31,7751,21529.0057639905,50,71.2132034355964,0,21529.0057639905
31,7752,21508.4576506038,50,71.2132034355964,0,21508.4576506038
31,7764,21263.6046986487,50,71.2132034355964,0,21263.6046986487
31,7773,21082.098560849,50,71.2132034355964,0,21082.098560849
31,7774,21062.0464852057,50,71.2132034355964,0,21062.0464852057
31,7775,21042.017706389,50,71.2132034355964,0,21042.017706389
31,7776,21022.0122909896,50,71.2132034355964,0,21022.0122909896
31,7779,20962.136893819,50,71.2132034355964,0,20962.136893819
31,7780,20942.2256014931,50,71.2132034355964,0,20942.2256014931
31,8454,21507.3432397999,50,71.2132034355964,0,21507.3432397999
31,8455,21486.7742991248,50,71.2132034355964,0,21486.7742991248
31,8466,21261.9725261705,50,71.2132034355964,0,21261.9725261705
31,8467,21241.6700733896,50,71.2132034355964,0,21241.6700733896
31,8468,21221.3902446264,50,71.2132034355964,0,21221.3902446264
31,8476,21059.973906816,50,71.2132034355964,0,21059.973906816
31,8477,21039.9006368479,50,71.2132034355964,0,21039.9006368479
31,8478,21019.8506480465,50,71.2132034355964,0,21019.8506480465
31,8479,20999.8240070973,50,71.2132034355964,0,20999.8240070973
31,8481,20959.8410363775,50,71.2132034355964,0,20959.8410363775
31,8482,20939.8848408629,50,71.2132034355964,0,20939.8848408629
31,8483,20919.9522617077,50,71.2132034355964,0,20919.9522617077
31,9157,21485.7005162378,50,71.2132034355964,0,21485.7005162378
31,9158,21465.1107252102,50,71.2132034355964,0,21465.1107252102
