"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
76,2859,9000.39630716653,50,71.2132034355964,0,9000.39630716653
76,3561,8989.93573515358,50,71.2132034355964,0,8989.93573515358
76,3562,8974.66631958115,50,71.2132034355964,0,8974.66631958115
76,3563,8959.4703259515,50,71.2132034355964,0,8959.4703259515
76,4264,8964.2756126146,50,71.2132034355964,0,8964.2756126146
76,4265,8948.96233106529,50,71.2132034355964,0,8948.96233106529
76,4266,8933.72253344114,50,71.2132034355964,0,8933.72253344114
76,4267,8918.55659644219,50,71.2132034355964,0,8918.55659644219
76,4967,8938.64192083322,50,71.2132034355964,0,8938.64192083322
76,4968,8923.28456629451,50,71.2132034355964,0,8923.28456629451
76,4969,8908.00075666054,50,71.2132034355964,0,8908.00075666054
76,4970,8892.79087112819,50,71.2132034355964,0,8892.79087112819
76,5666,8975.36987315575,50,71.2132034355964,0,8975.36987315575
76,5671,8897.6332523054,50,71.2132034355964,0,8897.6332523054
76,5672,8882.30522162071,50,71.2132034355964,0,8882.30522162071
76,5673,8867.05117750674,50,71.2132034355964,0,8867.05117750674
76,5674,8851.8715024599,50,71.2132034355964,0,8851.8715024599
76,6368,8965.77693977097,50,71.2132034355964,0,8965.77693977097
76,6369,8949.96822896477,50,71.2132034355964,0,8949.96822896477
76,6370,8934.23127369233,50,71.2132034355964,0,8934.23127369233
76,6375,8856.63615672747,50,71.2132034355964,0,8856.63615672747
76,6376,8841.33774293692,50,71.2132034355964,0,8841.33774293692
76,6377,8826.11376220514,50,71.2132034355964,0,8826.11376220514
76,7048,9324.0362132292,50,71.2132034355964,0,9324.0362132292
76,7071,8940.44819884676,50,71.2132034355964,0,8940.44819884676
76,7072,8924.59453600967,50,71.2132034355964,0,8924.59453600967
76,7073,8908.8126742182,50,71.2132034355964,0,8908.8126742182
76,7077,8846.41089680671,50,71.2132034355964,0,8846.41089680671
76,7078,8830.99379279967,50,71.2132034355964,0,8830.99379279967
76,7079,8815.65079719302,50,71.2132034355964,0,8815.65079719302
76,7080,8800.38229760002,50,71.2132034355964,0,8800.38229760002
76,7750,9317.29211925367,50,71.2132034355964,0,9317.29211925367
76,7751,9299.78152453342,50,71.2132034355964,0,9299.78152453342
76,7752,9282.33388637803,50,71.2132034355964,0,9282.33388637803
76,7764,9078.00366327553,50,71.2132034355964,0,9078.00366327553
76,7773,8931.11813558313,50,71.2132034355964,0,8931.11813558313
76,7774,8915.14785362578,50,71.2132034355964,0,8915.14785362578
76,7775,8899.24903337864,50,71.2132034355964,0,8899.24903337864
76,7776,8883.42205853241,50,71.2132034355964,0,8883.42205853241
76,7779,8836.37605814337,50,71.2132034355964,0,8836.37605814337
76,7780,8820.84032143639,50,71.2132034355964,0,8820.84032143639
76,8454,9275.55986965809,50,71.2132034355964,0,9275.55986965809
76,8455,9258.06648920547,50,71.2132034355964,0,9258.06648920547
76,8466,9069.89716481734,50,71.2132034355964,0,9069.89716481734
76,8467,9053.18744901809,50,71.2132034355964,0,9053.18744901809
76,8468,9036.5454355712,50,71.2132034355964,0,9036.5454355712
76,8476,8905.89183294745,50,71.2132034355964,0,8905.89183294745
76,8477,8889.87614654806,50,71.2132034355964,0,8889.87614654806
76,8478,8873.93196262101,50,71.2132034355964,0,8873.93196262101
76,8479,8858.05966727238,50,71.2132034355964,0,8858.05966727238
76,8481,8826.53229183651,50,71.2132034355964,0,8826.53229183651
76,8482,8810.87798899818,50,71.2132034355964,0,8810.87798899818
76,8483,8795.29712918613,50,71.2132034355964,0,8795.29712918613
76,9157,9251.37150806599,50,71.2132034355964,0,9251.37150806599
76,9158,9233.83220835161,50,71.2132034355964,0,9233.83220835161
76,9159,9216.35620777718,50,71.2132034355964,0,9216.35620777718
76,9170,9028.40212090832,50,71.2132034355964,0,9028.40212090832
76,9171,9011.71424607037,50,71.2132034355964,0,9011.71424607037
76,9179,8880.69461932789,50,71.2132034355964,0,8880.69461932789
76,9180,8864.63332254193,50,71.2132034355964,0,8864.63332254193
76,9181,8848.64356777643,50,71.2132034355964,0,8848.64356777643
76,9182,8832.72574356826,50,71.2132034355964,0,8832.72574356826
76,9861,9209.6313052452,50,71.2132034355964,0,9209.6313052452
76,9865,9139.92625823525,50,71.2132034355964,0,9139.92625823525
76,9869,9071.25723294101,50,71.2132034355964,0,9071.25723294101
76,9873,9003.64793401913,50,71.2132034355964,0,9003.64793401913
76,9874,8986.91400257637,50,71.2132034355964,0,8986.91400257637
76,9883,8839.41962905371,50,71.2132034355964,0,8839.41962905371
76,9884,8823.38409540854,50,71.2132034355964,0,8823.38409540854
76,9885,8807.42053307667,50,71.2132034355964,0,8807.42053307667
76,10567,9132.95017347183,50,71.2132034355964,0,9132.95017347183
76,10568,9115.57381721504,50,71.2132034355964,0,9115.57381721504
76,10569,9098.26220809339,50,71.2132034355964,0,9098.26220809339
76,10572,9046.71957356799,50,71.2132034355964,0,9046.71957356799
76,11271,9091.25455706548,50,71.2132034355964,0,9091.25455706548
76,15481,9089.47550561914,50,71.2132034355964,0,9089.47550561914
76,15482,9071.32765056455,50,71.2132034355964,0,9071.32765056455
76,16183,9084.03498554615,50,71.2132034355964,0,9084.03498554615
76,16184,9065.77785378187,50,71.2132034355964,0,9065.77785378187
76,16185,9047.5823671708,50,71.2132034355964,0,9047.5823671708
76,16886,9060.42195089425,50,71.2132034355964,0,9060.42195089425
76,16887,9042.11704271075,50,71.2132034355964,0,9042.11704271075
76,16888,9023.87374859973,50,71.2132034355964,0,9023.87374859973
76,17589,9036.84622149399,50,71.2132034355964,0,9036.84622149399
76,17590,9018.49336237061,50,71.2132034355964,0,9018.49336237061
76,18291,9031.77024564403,50,71.2132034355964,0,9031.77024564403
76,18292,9013.30809008085,50,71.2132034355964,0,9013.30809008085
76,18293,8994.90710531622,50,71.2132034355964,0,8994.90710531622
76,18995,8989.80785198202,50,71.2132034355964,0,8989.80785198202
76,18996,8971.35856670976,50,71.2132034355964,0,8971.35856670976
76,19698,8966.3458051484,50,71.2132034355964,0,8966.3458051484
76,19699,8947.84804435062,50,71.2132034355964,0,8947.84804435062
76,19725,8489.63142662362,50,71.2132034355964,0,8489.63142662362
76,19726,8472.93265991843,50,71.2132034355964,0,8472.93265991843
76,19727,8456.30629344713,50,71.2132034355964,0,8456.30629344713
76,20401,8942.92225016549,50,71.2132034355964,0,8942.92225016549
76,20402,8924.37583868868,50,71.2132034355964,0,8924.37583868868
76,20428,8464.88618312824,50,71.2132034355964,0,8464.88618312824
76,20429,8448.13841406294,50,71.2132034355964,0,8448.13841406294
76,20430,8431.46306474219,50,71.2132034355964,0,8431.46306474219
76,21105,8900.94225285391,50,71.2132034355964,0,8900.94225285391
76,21106,8882.4084079248,50,71.2132034355964,0,8882.4084079248
76,21132,8423.37740220764,50,71.2132034355964,0,8423.37740220764
76,21808,8877.54759267486,50,71.2132034355964,0,8877.54759267486
76,21809,8858.96470343735,50,71.2132034355964,0,8858.96470343735
76,22511,8854.19216670055,50,71.2132034355964,0,8854.19216670055
76,22512,8835.56005589971,50,71.2132034355964,0,8835.56005589971
76,23215,8812.19477651105,50,71.2132034355964,0,8812.19477651105
76,26729,8714.90115649972,50,71.2132034355964,0,8714.90115649972
76,27431,8710.87181297874,50,71.2132034355964,0,8710.87181297874
76,27432,8691.8292426733,50,71.2132034355964,0,8691.8292426733
76,27433,8672.84761197654,50,71.2132034355964,0,8672.84761197654
76,28134,8687.89228415382,50,71.2132034355964,0,8687.89228415382
76,28135,8668.7991321254,50,71.2132034355964,0,8668.7991321254
76,28136,8649.76685986162,50,71.2132034355964,0,8649.76685986162
76,28838,8645.81115891136,50,71.2132034355964,0,8645.81115891136
76,57711,6758.03607836522,50,71.2132034355964,0,6758.03607836522
76,58413,6752.06909818944,50,71.2132034355964,0,6752.06909818944
76,58414,6734.09987676389,50,71.2132034355964,0,6734.09987676389
76,59116,6728.24474301904,50,71.2132034355964,0,6728.24474301904
76,59117,6710.21162537266,50,71.2132034355964,0,6710.21162537266
76,59118,6692.26310758984,50,71.2132034355964,0,6692.26310758984
76,59819,6704.46917589159,50,71.2132034355964,0,6704.46917589159
76,59820,6686.3718381211,50,71.2132034355964,0,6686.3718381211
76,59821,6668.35905624348,50,71.2132034355964,0,6668.35905624348
76,60523,6662.58103524899,50,71.2132034355964,0,6662.58103524899
76,60524,6644.50366077622,50,71.2132034355964,0,6644.50366077622
76,60525,6626.51148589591,50,71.2132034355964,0,6626.51148589591
76,61226,6638.83974337298,50,71.2132034355964,0,6638.83974337298
76,61227,6620.69744713051,50,71.2132034355964,0,6620.69744713051
76,61228,6602.64030310254,50,71.2132034355964,0,6602.64030310254
76,61930,6596.94094775176,50,71.2132034355964,0,6596.94094775176
76,61931,6578.81850068143,50,71.2132034355964,0,6578.81850068143
76,61932,6560.78185956588,50,71.2132034355964,0,6560.78185956588
76,62634,6555.04661699381,50,71.2132034355964,0,6555.04661699381
76,62635,6536.94428732333,50,71.2132034355964,0,6536.94428732333
76,62636,6518.9284270416,50,71.2132034355964,0,6518.9284270416
76,63338,6513.15683947695,50,71.2132034355964,0,6513.15683947695
76,63339,6495.07490082154,50,71.2132034355964,0,6495.07490082154
76,64003,7236.83576061173,50,71.2132034355964,0,7236.83576061173
76,64042,6471.27170585411,50,71.2132034355964,0,6471.27170585411
76,64043,6453.2104373678,50,71.2132034355964,0,6453.2104373678
76,64706,7215.60790168544,50,71.2132034355964,0,7215.60790168544
76,64711,7111.11897438109,50,71.2132034355964,0,7111.11897438109
76,64745,6447.51939958303,50,71.2132034355964,0,6447.51939958303
76,64746,6429.39130913019,50,71.2132034355964,0,6429.39130913019
76,64747,6411.35099565344,50,71.2132034355964,0,6411.35099565344
76,65414,7089.64032552159,50,71.2132034355964,0,7089.64032552159
76,65415,7068.87189369244,50,71.2132034355964,0,7068.87189369244
76,65449,6405.62328397511,50,71.2132034355964,0,6405.62328397511
76,65450,6387.51574474256,50,71.2132034355964,0,6387.51574474256
76,65451,6369.49667695096,50,71.2132034355964,0,6369.49667695096
76,66117,7068.22298855227,50,71.2132034355964,0,7068.22298855227
76,66118,7047.39132820455,50,71.2132034355964,0,7047.39132820455
76,66119,7026.6247697172,50,71.2132034355964,0,7026.6247697172
76,66153,6363.73181258561,50,71.2132034355964,0,6363.73181258561
