"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,21330.2856108893,pot,,
3561,"prior",0,21327.6699192728,pot,,
3562,"prior",0,21307.8830673623,pot,,
3563,"prior",0,21288.1197392409,pot,,
4264,"prior",0,21305.3067262971,pot,,
4265,"prior",0,21285.4989787243,pot,,
4266,"prior",0,21265.7147410458,pot,,
4267,"prior",0,21245.9540789363,pot,,
4967,"prior",0,21282.9620731787,pot,,
4968,"prior",0,21263.1334032591,pot,,
4969,"prior",0,21243.3282291982,pot,,
4970,"prior",0,21223.5466167698,pot,,
5666,"prior",0,21340.2679992089,pot,,
5671,"prior",0,21240.7863994462,pot,,
5672,"prior",0,21220.9602622017,pot,,
5673,"prior",0,21201.1576725125,pot,,
5674,"prior",0,21181.3786964267,pot,,
6368,"prior",0,21338.0313064264,pot,,
6369,"prior",0,21318.0443587891,pot,,
6370,"prior",0,21298.0805511643,pot,,
6375,"prior",0,21198.6108987619,pot,,
6376,"prior",0,21178.787304894,pot,,
6377,"prior",0,21158.9873105103,pot,,
7048,"prior",0,21782.2635880177,pot,,
7071,"prior",0,21315.8474153182,pot,,
7072,"prior",0,21295.8395391915,pot,,
7073,"prior",0,21275.8547881355,pot,,
7077,"prior",0,21196.1483416901,pot,,
7078,"prior",0,21176.2801977779,pot,,
7079,"prior",0,21156.4355728399,pot,,
7080,"prior",0,21136.6145331221,pot,,
7750,"prior",0,21781.140500634,pot,,
7751,"prior",0,21760.5761859555,pot,,
7752,"prior",0,21740.0334643505,pot,,
7764,"prior",0,21495.2275348164,pot,,
7773,"prior",0,21313.7343051559,pot,,
7774,"prior",0,21293.6824298375,pot,,
7775,"prior",0,21273.6535993529,pot,,
7776,"prior",0,21253.6478788548,pot,,
7779,"prior",0,21193.7700313388,pot,,
7780,"prior",0,21173.8574056979,pot,,
8454,"prior",0,21738.9083042807,pot,,
8455,"prior",0,21718.3449766144,pot,,
8466,"prior",0,21493.5900430536,pot,,
8467,"prior",0,21473.2904585523,pot,,
8468,"prior",0,21453.0132605149,pot,,
8476,"prior",0,21291.6092492792,pot,,
8477,"prior",0,21271.5364090833,pot,,
8478,"prior",0,21251.4865984028,pot,,
8479,"prior",0,21231.4598824823,pot,,
8481,"prior",0,21191.4759967506,pot,,
8482,"prior",0,21171.5189582846,pot,,
8483,"prior",0,21151.5852772645,pot,,
9157,"prior",0,21717.2600014201,pot,,
9158,"prior",0,21696.6760450907,pot,,
9159,"prior",0,21676.1137086714,pot,,
9170,"prior",0,21451.3726565821,pot,,
9171,"prior",0,21431.0746111882,pot,,
9179,"prior",0,21269.5032430868,pot,,
9180,"prior",0,21249.4094123499,pot,,
9181,"prior",0,21229.3385956658,pot,,
9182,"prior",0,21209.2908583737,pot,,
9861,"prior",0,21675.0267284325,pot,,
9865,"prior",0,21592.8249405466,pot,,
9869,"prior",0,21510.9727583819,pot,,
9873,"prior",0,21429.474188048,pot,,
9874,"prior",0,21409.1552709413,pot,,
9883,"prior",0,21227.3014991295,pot,,
9884,"prior",0,21207.2096506673,pot,,
9885,"prior",0,21187.1408660849,pot,,
10567,"prior",0,21591.6509982846,pot,,
10568,"prior",0,21571.1124277931,pot,,
10569,"prior",0,21550.5956901848,pot,,
10572,"prior",0,21489.1770996926,pot,,
11271,"prior",0,21549.4195565039,pot,,
15481,"prior",0,21585.7560533646,pot,,
15482,"prior",0,21564.9214266995,pot,,
16183,"prior",0,21585.2458501726,pot,,
16184,"prior",0,21564.3692357885,pot,,
16185,"prior",0,21543.513813397,pot,,
16886,"prior",0,21563.9001298013,pot,,
16887,"prior",0,21543.0027171162,pot,,
16888,"prior",0,21522.1264773379,pot,,
17589,"prior",0,21542.5747902576,pot,,
17590,"prior",0,21521.6565578052,pot,,
18291,"prior",0,21542.2300384444,pot,,
18292,"prior",0,21521.2698921292,pot,,
18293,"prior",0,21500.3308184966,pot,,
18995,"prior",0,21499.9854961814,pot,,
18996,"prior",0,21479.0255600111,pot,,
19698,"prior",0,21478.7216633669,pot,,
19699,"prior",0,21457.7408433567,pot,,
19725,"prior",0,20919.8282688428,pot,,
19726,"prior",0,20899.4392887667,pot,,
19727,"prior",0,20879.0731400186,pot,,
20401,"prior",0,21457.478454816,pot,,
20402,"prior",0,21436.4767297209,pot,,
20428,"prior",0,20898.0138821139,pot,,
20429,"prior",0,20877.6034879692,pot,,
20430,"prior",0,20857.2159074201,pot,,
21105,"prior",0,21415.2332804774,pot,,
21106,"prior",0,21394.231684544,pot,,
21132,"prior",0,20855.7877244523,pot,,
21808,"prior",0,21394.0105571838,pot,,
21809,"prior",0,21372.987993772,pot,,
22511,"prior",0,21372.8086215806,pot,,
22512,"prior",0,21351.765069476,pot,,
23215,"prior",0,21330.5629736414,pot,,
26729,"prior",0,21246.0370302704,pot,,
27431,"prior",0,21246.1942842525,pot,,
27432,"prior",0,21224.9823528015,pot,,
27433,"prior",0,21203.7912909235,pot,,
28134,"prior",0,21225.1820299079,pot,,
28135,"prior",0,21203.9489636274,pot,,
28136,"prior",0,21182.7367455407,pot,,
28838,"prior",0,21182.9369261596,pot,,
57711,"prior",0,19260.3872061584,pot,,
58413,"prior",0,19260.2867704862,pot,,
58414,"prior",0,19239.1996725062,pot,,
59116,"prior",0,19239.1457440424,pot,,
59117,"prior",0,19218.0353349877,pot,,
59118,"prior",0,19196.9482123506,pot,,
59819,"prior",0,19218.0280161733,pot,,
59820,"prior",0,19196.8942703211,pot,,
59821,"prior",0,19175.7837854284,pot,,
60523,"prior",0,19175.7765554824,pot,,
60524,"prior",0,19154.6426824983,pot,,
60525,"prior",0,19133.5321218093,pot,,
61226,"prior",0,19154.6822676988,pot,,
61227,"prior",0,19133.5249808725,pot,,
61228,"prior",0,19112.3909805715,pot,,
61930,"prior",0,19112.4307581225,pot,,
61931,"prior",0,19091.2732923453,pot,,
61932,"prior",0,19070.1391645453,pot,,
62634,"prior",0,19070.1791350433,pot,,
62635,"prior",0,19049.0214899047,pot,,
62636,"prior",0,19027.8872344182,pot,,
63338,"prior",0,19027.927398469,pot,,
63339,"prior",0,19006.7695735505,pot,,
64003,"prior",0,19828.3526741627,pot,,
64042,"prior",0,18985.6755484032,pot,,
64043,"prior",0,18964.517543286,pot,,
64706,"prior",0,19808.1832093539,pot,,
64711,"prior",0,19698.1989968336,pot,,
64745,"prior",0,18964.6052378447,pot,,
64746,"prior",0,18943.4235848496,pot,,
64747,"prior",0,18922.2653991139,pot,,
65414,"prior",0,19677.9409987,pot,,
65415,"prior",0,19655.983768646,pot,,
65449,"prior",0,18922.3533941041,pot,,
65450,"prior",0,18901.1715078156,pot,,
65451,"prior",0,18880.0131410342,pot,,
66117,"prior",0,19657.7076376732,pot,,
66118,"prior",0,19635.7276634472,pot,,
66119,"prior",0,19613.7685728165,pot,,
66153,"prior",0,18880.101437548,pot,,
66154,"prior",0,18858.9193173034,pot,,
66155,"prior",0,18837.7607690526,pot,,
66821,"prior",0,19615.4962522827,pot,,
66822,"prior",0,19593.5143689889,pot,,
66857,"prior",0,18837.8493681845,pot,,
66858,"prior",0,18816.6670133218,pot,,
66859,"prior",0,18795.5082831679,pot,,
67525,"prior",0,19573.2849163857,pot,,
67526,"prior",0,19551.301116328,pot,,
67560,"prior",0,18816.8033738769,pot,,
67561,"prior",0,18795.5971860251,pot,,
67562,"prior",0,18774.414595872,pot,,
67563,"prior",0,18753.2556833849,pot,,
68229,"prior",0,19531.073631043,pot,,
68264,"prior",0,18774.5513677242,pot,,
68265,"prior",0,18753.3448910764,pot,,
68266,"prior",0,18732.1620649626,pot,,
68932,"prior",0,19510.8710315964,pot,,
68933,"prior",0,19488.8623973293,pot,,
68968,"prior",0,18732.2992497071,pot,,
68969,"prior",0,18711.0924833523,pot,,
68970,"prior",0,18689.9094205963,pot,,
69635,"prior",0,19490.6933953729,pot,,
69636,"prior",0,19468.6618320753,pot,,
69637,"prior",0,19446.6512163224,pot,,
69672,"prior",0,18690.0470198453,pot,,
69673,"prior",0,18668.8399628593,pot,,
70339,"prior",0,19448.4862884466,pot,,
70375,"prior",0,18669.0257560079,pot,,
70376,"prior",0,18647.7946781538,pot,,
70377,"prior",0,18626.5873296097,pot,,
71078,"prior",0,18648.0287736756,pot,,
71079,"prior",0,18626.7736484131,pot,,
71080,"prior",0,18605.5422246478,pot,,
71782,"prior",0,18605.7769558501,pot,,
71783,"prior",0,18584.5214302042,pot,,
72485,"prior",0,18584.8046829504,pot,,
72486,"prior",0,18563.5250288639,pot,,
72487,"prior",0,18542.2691014047,pot,,
73189,"prior",0,18542.5531034899,pot,,
73190,"prior",0,18521.2729927502,pot,,
73191,"prior",0,18500.0166620363,pot,,
73892,"prior",0,18521.6057372249,pot,,
73893,"prior",0,18500.3014166277,pot,,
73894,"prior",0,18479.0208475437,pot,,
73895,"prior",0,18457.7641121298,pot,,
74559,"prior",0,19283.6399378802,pot,,
74560,"prior",0,19261.5097547576,pot,,
74596,"prior",0,18479.3544565577,pot,,
74597,"prior",0,18458.0496224069,pot,,
74598,"prior",0,18436.7685932811,pot,,
74599,"prior",0,18415.5114517054,pot,,
75263,"prior",0,19241.4421317871,pot,,
75300,"prior",0,18437.1030705346,pot,,
75301,"prior",0,18415.7977208804,pot,,
75302,"prior",0,18394.5162299967,pot,,
75303,"prior",0,18373.2586807918,pot,,
76004,"prior",0,18394.8515792214,pot,,
76005,"prior",0,18373.5457120922,pot,,
76006,"prior",0,18352.2637577276,pot,,
76708,"prior",0,18352.5999826752,pot,,
76709,"prior",0,18331.2935960928,pot,,
77412,"prior",0,18310.3482809614,pot,,
78078,"prior",0,19094.8147233288,pot,,
78781,"prior",0,19074.8058915609,pot,,
78782,"prior",0,19052.6198582144,pot,,
79484,"prior",0,19054.8230029515,pot,,
80185,"prior",0,19079.3945605988,pot,,
80888,"prior",0,19059.5106078098,pot,,
80889,"prior",0,19037.2125920291,pot,,
81591,"prior",0,19039.6528805009,pot,,
81592,"prior",0,19017.3314608558,pot,,
81593,"prior",0,18995.030814307,pot,,
82294,"prior",0,19019.8214608146,pot,,
82295,"prior",0,18997.4766192927,pot,,
82296,"prior",0,18975.1525177495,pot,,
82998,"prior",0,18977.6481498547,pot,,
92148,"prior",0,18474.248943862,pot,,
92850,"prior",0,18477.0073982052,pot,,
92851,"prior",0,18454.5356791792,pot,,
93553,"prior",0,18457.3456746884,pot,,
93554,"prior",0,18434.8498670068,pot,,
94262,"prior",0,18302.9081834419,pot,,
94964,"prior",0,18305.594949647,pot,,
94965,"prior",0,18283.15637409,pot,,
94966,"prior",0,18260.7391248009,pot,,
95668,"prior",0,18263.4321916262,pot,,
95669,"prior",0,18240.9905812136,pot,,
95670,"prior",0,18218.5703392176,pot,,
96372,"prior",0,18221.2697355202,pot,,
97120,"prior",0,17212.8023541075,pot,,
97823,"prior",0,17192.0007032299,pot,,
97824,"prior",0,17170.5505906905,pot,,
98526,"prior",0,17171.2259570905,pot,,
98527,"prior",0,17149.7497445717,pot,,
98528,"prior",0,17128.2987371263,pot,,
99230,"prior",0,17128.9758715084,pot,,
99231,"prior",0,17107.498699913,pot,,
99933,"prior",0,17108.2290697569,pot,,
99934,"prior",0,17086.7257044206,pot,,
99935,"prior",0,17065.2475694662,pot,,
100637,"prior",0,17065.9798493965,pot,,
100638,"prior",0,17044.4754560744,pot,,
100639,"prior",0,17022.9963534412,pot,,
101340,"prior",0,17045.2612339387,pot,,
101341,"prior",0,17023.730552661,pot,,
101342,"prior",0,17002.2251267136,pot,,
102044,"prior",0,17003.0129588206,pot,,
102045,"prior",0,16981.4811798321,pot,,
102046,"prior",0,16959.9747165856,pot,,
102748,"prior",0,16960.7646128904,pot,,
102749,"prior",0,16939.2317311935,pot,,
102750,"prior",0,16917.7242259428,pot,,
103451,"prior",0,16940.0755263387,pot,,
103452,"prior",0,16918.5161964707,pot,,
103453,"prior",0,16896.9822070337,pot,,
104155,"prior",0,16897.828213376,pot,,
104156,"prior",0,16876.2677098927,pot,,
104157,"prior",0,16854.7326076465,pot,,
104859,"prior",0,16855.5808359847,pot,,
104860,"prior",0,16834.0191534876,pot,,
105562,"prior",0,16834.9216871435,pot,,
105563,"prior",0,16813.3333945438,pot,,
105564,"prior",0,16791.7705275902,pot,,
106266,"prior",0,16792.6754331632,pot,,
106267,"prior",0,16771.0858894304,pot,,
106268,"prior",0,16749.5218325386,pot,,
106970,"prior",0,16750.4291217094,pot,,
106971,"prior",0,16728.838321025,pot,,
107673,"prior",0,16729.800327666,pot,,
107674,"prior",0,16708.1827532119,pot,,
107675,"prior",0,16686.5906897181,pot,,
121010,"prior",0,16790.9877841205,pot,,
121011,"prior",0,16768.3816913864,pot,,
121713,"prior",0,16771.4782241545,pot,,
121714,"prior",0,16748.8456770606,pot,,
121715,"prior",0,16726.2359010377,pot,,
122417,"prior",0,16729.3403298255,pot,,
122418,"prior",0,16706.7040344014,pot,,
122419,"prior",0,16684.0905576885,pot,,
123121,"prior",0,16687.2029220055,pot,,
123122,"prior",0,16664.5628605339,pot,,
123123,"prior",0,16641.9456656072,pot,,
123124,"prior",0,16619.3514305811,pot,,
123824,"prior",0,16667.732671796,pot,,
123825,"prior",0,16645.0660052583,pot,,
123826,"prior",0,16622.422159896,pot,,
123827,"prior",0,16599.8012291005,pot,,
124528,"prior",0,16625.6001003673,pot,,
124529,"prior",0,16602.9295841977,pot,,
124530,"prior",0,16580.2819369688,pot,,
124531,"prior",0,16557.6572525243,pot,,
125232,"prior",0,16583.4680475768,pot,,
125233,"prior",0,16560.7936634773,pot,,
125234,"prior",0,16538.1421962782,pot,,
125235,"prior",0,16515.5137402707,pot,,
125936,"prior",0,16541.3365182626,pot,,
125937,"prior",0,16518.6582478063,pot,,
125938,"prior",0,16496.0029423975,pot,,
125939,"prior",0,16473.3706967885,pot,,
126640,"prior",0,16499.2055173138,pot,,
126641,"prior",0,16476.5233419347,pot,,
126642,"prior",0,16453.8641799487,pot,,
127344,"prior",0,16457.0750496647,pot,,
127345,"prior",0,16434.3889506674,pot,,
128047,"prior",0,16437.6581767141,pot,,
128048,"prior",0,16414.9451203066,pot,,
128049,"prior",0,16392.2550788518,pot,,
128751,"prior",0,16395.5328005771,pot,,
128752,"prior",0,16372.8157342771,pot,,
128753,"prior",0,16350.1217313935,pot,,
129455,"prior",0,16353.4079921674,pot,,
131560,"prior",0,16386.8132430693,pot,,
131561,"prior",0,16363.9198366397,pot,,
131582,"prior",0,15888.5249788775,pot,,
132263,"prior",0,16367.6412421062,pot,,
132264,"prior",0,16344.7208585681,pot,,
