"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
44,2859,24901.735611087,50,71.2132034355964,0,24901.735611087
44,3561,24905.760641856,50,71.2132034355964,0,24905.760641856
44,3562,24882.7198230866,50,71.2132034355964,0,24882.7198230866
44,3563,24859.6935416814,50,71.2132034355964,0,24859.6935416814
44,4264,24886.7840043992,50,71.2132034355964,0,24886.7840043992
44,4265,24863.7254757226,50,71.2132034355964,0,24863.7254757226
44,4266,24840.6814628647,50,71.2132034355964,0,24840.6814628647
44,4267,24817.6520062578,50,71.2132034355964,0,24817.6520062578
44,4967,24867.828863854,50,71.2132034355964,0,24867.828863854
44,4968,24844.7526181708,50,71.2132034355964,0,24844.7526181708
44,4969,24821.6908666765,50,71.2132034355964,0,24821.6908666765
44,4970,24798.6436498047,50,71.2132034355964,0,24798.6436498047
44,5666,24941.4150685744,50,71.2132034355964,0,24941.4150685744
44,5671,24825.8012997004,50,71.2132034355964,0,24825.8012997004
44,5672,24802.7218024611,50,71.2132034355964,0,24802.7218024611
44,5673,24779.6568181323,50,71.2132034355964,0,24779.6568181323
44,5674,24756.606387282,50,71.2132034355964,0,24756.606387282
44,6368,24945.7571272851,50,71.2132034355964,0,24945.7571272851
44,6369,24922.5737754535,50,71.2132034355964,0,24922.5737754535
44,6370,24899.4046739668,50,71.2132034355964,0,24899.4046739668
44,6375,24783.7743196611,50,71.2132034355964,0,24783.7743196611
44,6376,24760.6915607583,50,71.2132034355964,0,24760.6915607583
44,6377,24737.623333539,50,71.2132034355964,0,24737.623333539
44,7048,25464.4149829341,50,71.2132034355964,0,25464.4149829341
44,7071,24926.955134029,50,71.2132034355964,0,24926.955134029
44,7072,24903.7541537591,50,71.2132034355964,0,24903.7541537591
44,7073,24880.5674019528,50,71.2132034355964,0,24880.5674019528
44,7077,24787.9634775581,50,71.2132034355964,0,24787.9634775581
44,7078,24764.848467809,50,71.2132034355964,0,24764.848467809
44,7079,24741.747927293,50,71.2132034355964,0,24741.747927293
44,7080,24718.6618965785,50,71.2132034355964,0,24718.6618965785
44,7750,25469.5822050192,50,71.2132034355964,0,25469.5822050192
44,7751,25446.0342616827,50,71.2132034355964,0,25446.0342616827
44,7752,25422.4996056478,50,71.2132034355964,0,25422.4996056478
44,7764,25141.1337046601,50,71.2132034355964,0,25141.1337046601
44,7773,24931.4076496397,50,71.2132034355964,0,24931.4076496397
44,7774,24908.1748677482,50,71.2132034355964,0,24908.1748677482
