"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,24799.6540671937,pot,,
3561,"prior",0,24803.7767066773,pot,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,24780.6919199538,pot,844.723696821507,0.938581885357231
3563,"2020-08-15T08-42-00-Andrew Simon, prior",0.135,24757.621647905,pot,321.068524638361,0.356742805153734
4264,"prior",0,24784.8539366846,pot,,
4265,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",1.91415616163148,24761.7513839187,pot,892.216895509601,0.991352106121779
4266,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",0.108943161634103,24738.6633239763,pot,883.785511614494,0.981983901793883
4267,"2020-08-15T08-42-00-Andrew Simon",0.225,24715.5897974698,pot,224.929410566387,0.249921567295986
4967,"prior",0,24765.9528344663,pot,,
4968,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.105729013254786,24742.8325087185,pot,763.578280468094,0.848420311631216
4969,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",2.54599233016896,24719.7266538581,pot,892.221716599455,0.991357462888283
4970,"2020-08-15T08-42-00-Andrew Simon",3.72,24696.6353104978,pot,673.903487374019,0.748781652637799
5666,"prior",0,24839.7695527429,pot,,
5671,"prior",0,24723.9353440773,pot,,
5672,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",1.0442089374982,24700.8116873511,pot,860.471355958054,0.956079284397838
5673,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",3.76795737122558,24677.7025201053,pot,888.911825913115,0.987679806570128
5674,"2020-08-15T08-42-00-Andrew Simon",10.665,24654.6078830877,pot,135.586652448,0.150651836053334
6368,"prior",0,24844.2102817466,pot,,
6369,"prior",0,24820.9828605765,pot,,
6370,"prior",0,24797.7696649704,pot,,
6375,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.59873001776199,24681.9184743551,pot,505.220588061023,0.561356208956692
6376,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson, 2022-03-30T17-51-00-Caitlin Robinson",2.69065796529742,24658.7914762687,pot,892.231358674611,0.991368176305123
6377,"2020-08-15T08-42-00-Andrew Simon",0.45,24635.678986306,pot,266.391907561718,0.295991008401909
7048,"prior",0,25363.9305096251,pot,,
7071,"2020-07-25T15-45-00-Caitlin Robinson",0.309012875536481,24825.4631149578,pot,707.994737279453,0.786660819199392
7072,"prior",0,24802.2180113925,pot,,
7073,"prior",0,24778.9871112063,pot,,
7077,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",0.956829484902309,24686.2063458474,pot,0.226314470758867,0.000251460523065408
7078,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.50281527531084,24663.04706486,pot,63.3862425969856,0.0704291584410951
7079,"2020-08-15T08-42-00-Andrew Simon",0.3,24639.9022290575,pot,673.598815982666,0.748443128869629
7080,"2020-08-15T08-42-00-Andrew Simon",0.225,24616.7718791869,pot,97.3182028759806,0.108131336528867
7750,"prior",0,25369.1974062353,pot,,
7751,"prior",0,25345.6059417896,pot,,
7752,"prior",0,25322.0277356547,pot,,
7764,"prior",0,25040.1370223962,pot,,
7773,"prior",0,24830.0147803951,pot,,
7774,"prior",0,24806.7378469775,pot,,
7775,"prior",0,24783.475054809,pot,,
7776,"prior",0,24760.2264437507,pot,,
7779,"prior",0,24690.5660977029,pot,,
7780,"2020-08-15T08-42-00-Andrew Simon, 2022-02-28T14-46-00-Caitlin Robinson",2.41598579040853,24667.3746121826,pot,500.311377145822,0.555901530162024
8454,"prior",0,25327.303441218,pot,,
8455,"prior",0,25303.7080532057,pot,,
8466,"prior",0,25045.043051657,pot,,
8467,"prior",0,25021.6094215218,pot,,
8468,"prior",0,24998.1895185651,pot,,
8476,"prior",0,24811.329133235,pot,,
8477,"prior",0,24788.0345274337,pot,,
8478,"prior",0,24764.7540405334,pot,,
8479,"prior",0,24741.4877123911,pot,,
8481,"prior",0,24694.9976924315,pot,,
8482,"2020-08-15T08-42-00-Andrew Simon",4.875,24671.7740809586,pot,577.569385096779,0.641743761218643
8483,"2020-08-15T08-42-00-Andrew Simon",0.03,24648.5647889274,pot,542.464222201842,0.602738024668713
9157,"prior",0,25309.0230557837,pot,,
9158,"prior",0,25285.4104816612,pot,,
9159,"prior",0,25261.811158393,pot,,
9170,"prior",0,25003.103874796,pot,,
9171,"prior",0,24979.6664952032,pot,,
9179,"prior",0,24792.6654901961,pot,,
9180,"prior",0,24769.353206046,pot,,
9181,"prior",0,24746.0550183639,pot,,
9182,"prior",0,24722.7709670059,pot,,
9861,"prior",0,25267.1350690579,pot,,
9865,"prior",0,25172.7486684964,pot,,
9869,"prior",0,25078.5763157453,pot,,
9873,"prior",0,24984.6204312253,pot,,
9874,"prior",0,24961.1655698405,pot,,
9883,"prior",0,24750.6939326264,pot,,
9884,"prior",0,24727.3780381944,pot,,
9885,"prior",0,24704.0762575686,pot,,
10567,"prior",0,25178.0203722244,pot,,
10568,"prior",0,25154.4264609947,pot,,
10569,"prior",0,25130.8459051139,pot,,
10572,"prior",0,25060.1847464839,pot,,
11271,"prior",0,25136.1264920367,pot,,
15481,"prior",0,25216.8828969531,pot,,
15482,"prior",0,25193.0765518799,pot,,
16183,"prior",0,25222.7142237247,pot,,
16184,"prior",0,25198.8778472026,pot,,
16185,"prior",0,25175.0543472964,pot,,
16886,"prior",0,25204.7489653769,pot,,
16887,"prior",0,25180.8954540028,pot,,
16888,"prior",0,25157.054796167,pot,,
17589,"prior",0,25186.8064150892,pot,,
17590,"prior",0,25162.9357659272,pot,,
18291,"prior",0,25192.7871819545,pot,,
18292,"prior",0,25168.886621428,pot,,
18293,"prior",0,25144.9988316277,pot,,
18995,"prior",0,25150.9896330327,pot,,
18996,"prior",0,25127.0846998307,pot,,
19698,"prior",0,25133.1154986237,pot,,
19699,"prior",0,25109.1934193435,pot,,
19725,"prior",0,24491.807252613,pot,,
19726,"prior",0,24468.2428832778,pot,,
19727,"prior",0,24444.6923037422,pot,,
20401,"prior",0,25115.2642669933,pot,,
20402,"prior",0,25091.3250390466,pot,,
20428,"prior",0,24473.4847379826,pot,,
20429,"prior",0,24449.9025823762,pot,,
20430,"prior",0,24426.3341927995,pot,,
21105,"prior",0,25073.4796078994,pot,,
21106,"prior",0,25049.5359423125,pot,,
21132,"prior",0,24431.5851341727,pot,,
21808,"prior",0,25055.657174938,pot,,
21809,"prior",0,25031.6963321799,pot,,
22511,"prior",0,25037.8577892735,pot,,
