"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
79,2859,21330.2856108893,720,741.213203435596,0,21330.2856108893
79,3561,21327.6699192728,720,741.213203435596,0,21327.6699192728
79,3562,21307.8830673623,720,741.213203435596,0,21307.8830673623
79,3563,21288.1197392409,720,741.213203435596,0,21288.1197392409
79,4264,21305.3067262971,720,741.213203435596,0,21305.3067262971
79,4265,21285.4989787243,720,741.213203435596,0,21285.4989787243
79,4266,21265.7147410458,720,741.213203435596,0,21265.7147410458
79,4267,21245.9540789363,720,741.213203435596,0,21245.9540789363
79,4967,21282.9620731787,720,741.213203435596,0,21282.9620731787
79,4968,21263.1334032591,720,741.213203435596,0,21263.1334032591
79,4969,21243.3282291982,720,741.213203435596,0,21243.3282291982
79,4970,21223.5466167698,720,741.213203435596,0,21223.5466167698
79,5666,21340.2679992089,720,741.213203435596,0,21340.2679992089
79,5671,21240.7863994462,720,741.213203435596,0,21240.7863994462
79,5672,21220.9602622017,720,741.213203435596,0,21220.9602622017
79,5673,21201.1576725125,720,741.213203435596,0,21201.1576725125
79,5674,21181.3786964267,720,741.213203435596,0,21181.3786964267
79,6368,21338.0313064264,720,741.213203435596,0,21338.0313064264
79,6369,21318.0443587891,720,741.213203435596,0,21318.0443587891
79,6370,21298.0805511643,720,741.213203435596,0,21298.0805511643
79,6375,21198.6108987619,720,741.213203435596,0,21198.6108987619
79,6376,21178.787304894,720,741.213203435596,0,21178.787304894
79,6377,21158.9873105103,720,741.213203435596,0,21158.9873105103
79,7048,21782.2635880177,720,741.213203435596,0,21782.2635880177
79,7071,21315.8474153182,720,741.213203435596,0,21315.8474153182
79,7072,21295.8395391915,720,741.213203435596,0,21295.8395391915
79,7073,21275.8547881355,720,741.213203435596,0,21275.8547881355
79,7077,21196.1483416901,720,741.213203435596,0,21196.1483416901
79,7078,21176.2801977779,720,741.213203435596,0,21176.2801977779
79,7079,21156.4355728399,720,741.213203435596,0,21156.4355728399
79,7080,21136.6145331221,720,741.213203435596,0,21136.6145331221
79,7750,21781.140500634,720,741.213203435596,0,21781.140500634
79,7751,21760.5761859555,720,741.213203435596,0,21760.5761859555
79,7752,21740.0334643505,720,741.213203435596,0,21740.0334643505
79,7764,21495.2275348164,720,741.213203435596,0,21495.2275348164
79,7773,21313.7343051559,720,741.213203435596,0,21313.7343051559
79,7774,21293.6824298375,720,741.213203435596,0,21293.6824298375
79,7775,21273.6535993529,720,741.213203435596,0,21273.6535993529
79,7776,21253.6478788548,720,741.213203435596,0,21253.6478788548
79,7779,21193.7700313388,720,741.213203435596,0,21193.7700313388
79,7780,21173.8574056979,720,741.213203435596,0,21173.8574056979
79,8454,21738.9083042807,720,741.213203435596,0,21738.9083042807
79,8455,21718.3449766144,720,741.213203435596,0,21718.3449766144
79,8466,21493.5900430536,720,741.213203435596,0,21493.5900430536
79,8467,21473.2904585523,720,741.213203435596,0,21473.2904585523
79,8468,21453.0132605149,720,741.213203435596,0,21453.0132605149
79,8476,21291.6092492792,720,741.213203435596,0,21291.6092492792
79,8477,21271.5364090833,720,741.213203435596,0,21271.5364090833
79,8478,21251.4865984028,720,741.213203435596,0,21251.4865984028
79,8479,21231.4598824823,720,741.213203435596,0,21231.4598824823
79,8481,21191.4759967506,720,741.213203435596,0,21191.4759967506
79,8482,21171.5189582846,720,741.213203435596,0,21171.5189582846
79,8483,21151.5852772645,720,741.213203435596,0,21151.5852772645
79,9157,21717.2600014201,720,741.213203435596,0,21717.2600014201
79,9158,21696.6760450907,720,741.213203435596,0,21696.6760450907
79,9159,21676.1137086714,720,741.213203435596,0,21676.1137086714
79,9170,21451.3726565821,720,741.213203435596,0,21451.3726565821
79,9171,21431.0746111882,720,741.213203435596,0,21431.0746111882
79,9179,21269.5032430868,720,741.213203435596,0,21269.5032430868
79,9180,21249.4094123499,720,741.213203435596,0,21249.4094123499
79,9181,21229.3385956658,720,741.213203435596,0,21229.3385956658
79,9182,21209.2908583737,720,741.213203435596,0,21209.2908583737
79,9861,21675.0267284325,720,741.213203435596,0,21675.0267284325
79,9865,21592.8249405466,720,741.213203435596,0,21592.8249405466
79,9869,21510.9727583819,720,741.213203435596,0,21510.9727583819
79,9873,21429.474188048,720,741.213203435596,0,21429.474188048
79,9874,21409.1552709413,720,741.213203435596,0,21409.1552709413
79,9883,21227.3014991295,720,741.213203435596,0,21227.3014991295
79,9884,21207.2096506673,720,741.213203435596,0,21207.2096506673
79,9885,21187.1408660849,720,741.213203435596,0,21187.1408660849
79,10567,21591.6509982846,720,741.213203435596,0,21591.6509982846
79,10568,21571.1124277931,720,741.213203435596,0,21571.1124277931
79,10569,21550.5956901848,720,741.213203435596,0,21550.5956901848
79,10572,21489.1770996926,720,741.213203435596,0,21489.1770996926
79,11271,21549.4195565039,720,741.213203435596,0,21549.4195565039
79,15481,21585.7560533646,720,741.213203435596,0,21585.7560533646
79,15482,21564.9214266995,720,741.213203435596,0,21564.9214266995
79,16183,21585.2458501726,720,741.213203435596,0,21585.2458501726
79,16184,21564.3692357885,720,741.213203435596,0,21564.3692357885
79,16185,21543.513813397,720,741.213203435596,0,21543.513813397
