"OID","cell_id","NEAR_DIST","uc","radius","assigned_community","fringe_dist"
55,2859,21330.2856108893,720,741.213203435596,0,21330.2856108893
55,3561,21327.6699192728,720,741.213203435596,0,21327.6699192728
55,3562,21307.8830673623,720,741.213203435596,0,21307.8830673623
55,3563,21288.1197392409,720,741.213203435596,0,21288.1197392409
55,4264,21305.3067262971,720,741.213203435596,0,21305.3067262971
55,4265,21285.4989787243,720,741.213203435596,0,21285.4989787243
55,4266,21265.7147410458,720,741.213203435596,0,21265.7147410458
55,4267,21245.9540789363,720,741.213203435596,0,21245.9540789363
55,4967,21282.9620731787,720,741.213203435596,0,21282.9620731787
55,4968,21263.1334032591,720,741.213203435596,0,21263.1334032591
55,4969,21243.3282291982,720,741.213203435596,0,21243.3282291982
55,4970,21223.5466167698,720,741.213203435596,0,21223.5466167698
55,5666,21340.2679992089,720,741.213203435596,0,21340.2679992089
55,5671,21240.7863994462,720,741.213203435596,0,21240.7863994462
55,5672,21220.9602622017,720,741.213203435596,0,21220.9602622017
55,5673,21201.1576725125,720,741.213203435596,0,21201.1576725125
55,5674,21181.3786964267,720,741.213203435596,0,21181.3786964267
55,6368,21338.0313064264,720,741.213203435596,0,21338.0313064264
55,6369,21318.0443587891,720,741.213203435596,0,21318.0443587891
55,6370,21298.0805511643,720,741.213203435596,0,21298.0805511643
55,6375,21198.6108987619,720,741.213203435596,0,21198.6108987619
55,6376,21178.787304894,720,741.213203435596,0,21178.787304894
55,6377,21158.9873105103,720,741.213203435596,0,21158.9873105103
55,7048,21782.2635880177,720,741.213203435596,0,21782.2635880177
55,7071,21315.8474153182,720,741.213203435596,0,21315.8474153182
55,7072,21295.8395391915,720,741.213203435596,0,21295.8395391915
55,7073,21275.8547881355,720,741.213203435596,0,21275.8547881355
55,7077,21196.1483416901,720,741.213203435596,0,21196.1483416901
55,7078,21176.2801977779,720,741.213203435596,0,21176.2801977779
55,7079,21156.4355728399,720,741.213203435596,0,21156.4355728399
55,7080,21136.6145331221,720,741.213203435596,0,21136.6145331221
55,7750,21781.140500634,720,741.213203435596,0,21781.140500634
55,7751,21760.5761859555,720,741.213203435596,0,21760.5761859555
55,7752,21740.0334643505,720,741.213203435596,0,21740.0334643505
55,7764,21495.2275348164,720,741.213203435596,0,21495.2275348164
55,7773,21313.7343051559,720,741.213203435596,0,21313.7343051559
55,7774,21293.6824298375,720,741.213203435596,0,21293.6824298375
55,7775,21273.6535993529,720,741.213203435596,0,21273.6535993529
55,7776,21253.6478788548,720,741.213203435596,0,21253.6478788548
55,7779,21193.7700313388,720,741.213203435596,0,21193.7700313388
55,7780,21173.8574056979,720,741.213203435596,0,21173.8574056979
55,8454,21738.9083042807,720,741.213203435596,0,21738.9083042807
55,8455,21718.3449766144,720,741.213203435596,0,21718.3449766144
55,8466,21493.5900430536,720,741.213203435596,0,21493.5900430536
55,8467,21473.2904585523,720,741.213203435596,0,21473.2904585523
55,8468,21453.0132605149,720,741.213203435596,0,21453.0132605149
55,8476,21291.6092492792,720,741.213203435596,0,21291.6092492792
55,8477,21271.5364090833,720,741.213203435596,0,21271.5364090833
55,8478,21251.4865984028,720,741.213203435596,0,21251.4865984028
55,8479,21231.4598824823,720,741.213203435596,0,21231.4598824823
55,8481,21191.4759967506,720,741.213203435596,0,21191.4759967506
55,8482,21171.5189582846,720,741.213203435596,0,21171.5189582846
55,8483,21151.5852772645,720,741.213203435596,0,21151.5852772645
55,9157,21717.2600014201,720,741.213203435596,0,21717.2600014201
55,9158,21696.6760450907,720,741.213203435596,0,21696.6760450907
55,9159,21676.1137086714,720,741.213203435596,0,21676.1137086714
55,9170,21451.3726565821,720,741.213203435596,0,21451.3726565821
55,9171,21431.0746111882,720,741.213203435596,0,21431.0746111882
55,9179,21269.5032430868,720,741.213203435596,0,21269.5032430868
55,9180,21249.4094123499,720,741.213203435596,0,21249.4094123499
55,9181,21229.3385956658,720,741.213203435596,0,21229.3385956658
55,9182,21209.2908583737,720,741.213203435596,0,21209.2908583737
55,9861,21675.0267284325,720,741.213203435596,0,21675.0267284325
55,9865,21592.8249405466,720,741.213203435596,0,21592.8249405466
55,9869,21510.9727583819,720,741.213203435596,0,21510.9727583819
55,9873,21429.474188048,720,741.213203435596,0,21429.474188048
55,9874,21409.1552709413,720,741.213203435596,0,21409.1552709413
55,9883,21227.3014991295,720,741.213203435596,0,21227.3014991295
55,9884,21207.2096506673,720,741.213203435596,0,21207.2096506673
55,9885,21187.1408660849,720,741.213203435596,0,21187.1408660849
55,10567,21591.6509982846,720,741.213203435596,0,21591.6509982846
55,10568,21571.1124277931,720,741.213203435596,0,21571.1124277931
55,10569,21550.5956901848,720,741.213203435596,0,21550.5956901848
55,10572,21489.1770996926,720,741.213203435596,0,21489.1770996926
55,11271,21549.4195565039,720,741.213203435596,0,21549.4195565039
55,15481,21585.7560533646,720,741.213203435596,0,21585.7560533646
55,15482,21564.9214266995,720,741.213203435596,0,21564.9214266995
55,16183,21585.2458501726,720,741.213203435596,0,21585.2458501726
55,16184,21564.3692357885,720,741.213203435596,0,21564.3692357885
55,16185,21543.513813397,720,741.213203435596,0,21543.513813397
55,16886,21563.9001298013,720,741.213203435596,0,21563.9001298013
55,16887,21543.0027171162,720,741.213203435596,0,21543.0027171162
55,16888,21522.1264773379,720,741.213203435596,0,21522.1264773379
55,17589,21542.5747902576,720,741.213203435596,0,21542.5747902576
55,17590,21521.6565578052,720,741.213203435596,0,21521.6565578052
55,18291,21542.2300384444,720,741.213203435596,0,21542.2300384444
55,18292,21521.2698921292,720,741.213203435596,0,21521.2698921292
55,18293,21500.3308184966,720,741.213203435596,0,21500.3308184966
55,18995,21499.9854961814,720,741.213203435596,0,21499.9854961814
55,18996,21479.0255600111,720,741.213203435596,0,21479.0255600111
55,19698,21478.7216633669,720,741.213203435596,0,21478.7216633669
55,19699,21457.7408433567,720,741.213203435596,0,21457.7408433567
55,19725,20919.8282688428,720,741.213203435596,0,20919.8282688428
55,19726,20899.4392887667,720,741.213203435596,0,20899.4392887667
55,19727,20879.0731400186,720,741.213203435596,0,20879.0731400186
55,20401,21457.478454816,720,741.213203435596,0,21457.478454816
55,20402,21436.4767297209,720,741.213203435596,0,21436.4767297209
55,20428,20898.0138821139,720,741.213203435596,0,20898.0138821139
55,20429,20877.6034879692,720,741.213203435596,0,20877.6034879692
55,20430,20857.2159074201,720,741.213203435596,0,20857.2159074201
55,21105,21415.2332804774,720,741.213203435596,0,21415.2332804774
55,21106,21394.231684544,720,741.213203435596,0,21394.231684544
55,21132,20855.7877244523,720,741.213203435596,0,20855.7877244523
55,21808,21394.0105571838,720,741.213203435596,0,21394.0105571838
55,21809,21372.987993772,720,741.213203435596,0,21372.987993772
55,22511,21372.8086215806,720,741.213203435596,0,21372.8086215806
55,22512,21351.765069476,720,741.213203435596,0,21351.765069476
55,23215,21330.5629736414,720,741.213203435596,0,21330.5629736414
55,26729,21246.0370302704,720,741.213203435596,0,21246.0370302704
55,27431,21246.1942842525,720,741.213203435596,0,21246.1942842525
55,27432,21224.9823528015,720,741.213203435596,0,21224.9823528015
55,27433,21203.7912909235,720,741.213203435596,0,21203.7912909235
55,28134,21225.1820299079,720,741.213203435596,0,21225.1820299079
55,28135,21203.9489636274,720,741.213203435596,0,21203.9489636274
55,28136,21182.7367455407,720,741.213203435596,0,21182.7367455407
55,28838,21182.9369261596,720,741.213203435596,0,21182.9369261596
55,57711,19260.3872061584,720,741.213203435596,0,19260.3872061584
55,58413,19260.2867704862,720,741.213203435596,0,19260.2867704862
55,58414,19239.1996725062,720,741.213203435596,0,19239.1996725062
55,59116,19239.1457440424,720,741.213203435596,0,19239.1457440424
55,59117,19218.0353349877,720,741.213203435596,0,19218.0353349877
55,59118,19196.9482123506,720,741.213203435596,0,19196.9482123506
55,59819,19218.0280161733,720,741.213203435596,0,19218.0280161733
55,59820,19196.8942703211,720,741.213203435596,0,19196.8942703211
55,59821,19175.7837854284,720,741.213203435596,0,19175.7837854284
55,60523,19175.7765554824,720,741.213203435596,0,19175.7765554824
55,60524,19154.6426824983,720,741.213203435596,0,19154.6426824983
55,60525,19133.5321218093,720,741.213203435596,0,19133.5321218093
55,61226,19154.6822676988,720,741.213203435596,0,19154.6822676988
55,61227,19133.5249808725,720,741.213203435596,0,19133.5249808725
55,61228,19112.3909805715,720,741.213203435596,0,19112.3909805715
55,61930,19112.4307581225,720,741.213203435596,0,19112.4307581225
55,61931,19091.2732923453,720,741.213203435596,0,19091.2732923453
55,61932,19070.1391645453,720,741.213203435596,0,19070.1391645453
55,62634,19070.1791350433,720,741.213203435596,0,19070.1791350433
55,62635,19049.0214899047,720,741.213203435596,0,19049.0214899047
55,62636,19027.8872344182,720,741.213203435596,0,19027.8872344182
55,63338,19027.927398469,720,741.213203435596,0,19027.927398469
55,63339,19006.7695735505,720,741.213203435596,0,19006.7695735505
55,64003,19828.3526741627,720,741.213203435596,0,19828.3526741627
55,64042,18985.6755484032,720,741.213203435596,0,18985.6755484032
55,64043,18964.517543286,720,741.213203435596,0,18964.517543286
55,64706,19808.1832093539,720,741.213203435596,0,19808.1832093539
55,64711,19698.1989968336,720,741.213203435596,0,19698.1989968336
