"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,22289.6220427267,pot,,
3561,"prior",0,22287.7753115175,pot,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,22267.5851209935,pot,844.723696821507,0.938581885357231
3563,"2020-08-15T08-42-00-Andrew Simon, prior",0.135,22247.4167183722,pot,321.068524638361,0.356742805153734
4264,"prior",0,22265.7768536671,pot,,
4265,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",1.59444035346097,22245.566588064,pot,892.216895509601,0.991352106121779
4266,"2020-08-15T08-42-00-Andrew Simon",0.045,22225.3780956937,pot,883.785511614494,0.981983901793883
4267,"2020-08-15T08-42-00-Andrew Simon",0.225,22205.2114359408,pot,224.929410566387,0.249921567295986
4967,"prior",0,22243.7968622293,pot,,
4968,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.105729013254786,22223.566498596,pot,763.578280468094,0.848420311631216
4969,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",2.14634756995582,22203.3578934001,pot,892.221716599455,0.991357462888283
4970,"2020-08-15T08-42-00-Andrew Simon",3.72,22183.1711061036,pot,673.903487374019,0.748781652637799
5666,"prior",0,22303.053579957,pot,,
5671,"prior",0,22201.5849074167,pot,,
5672,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.868365243004418,22181.3561663498,pot,860.471355958054,0.956079284397838
5673,"2020-08-15T08-42-00-Andrew Simon",3.72,22161.1492283389,pot,888.911825913115,0.987679806570128
5674,"2020-08-15T08-42-00-Andrew Simon",10.665,22140.9641530837,pot,135.586652448,0.150651836053334
6368,"prior",0,22301.5694910767,pot,,
6369,"prior",0,22281.1911092549,pot,,
6370,"prior",0,22260.8341601014,pot,,
6375,"2020-08-15T08-42-00-Andrew Simon",2.295,22159.3729695761,pot,505.220588061023,0.561356208956692
