"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:43252950",48.86845,-123.341058,"2020-04-24T13:39:00-07:00",,"Andrew Simon","false","research",,2020-04-24 20:39:00
"Turritis glabra",79460,"Turritis glabra",0,"accepted","Tower Mustard",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Turritideae","Turritis","glabra","iNat:43252952",48.868204,-123.341072,"2020-04-24T13:42:00-07:00",,"Andrew Simon","false","research",52,2020-04-24 20:42:00
"Geranium molle",53076,"Geranium molle",0,"accepted","Dove's-foot crane's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Geranium","molle","iNat:43252955",48.868161,-123.341018,"2020-04-24T13:42:00-07:00",,"Andrew Simon","false","needs_id",31,2020-04-24 20:42:00
"Aquilegia formosa",48244,"Aquilegia formosa",0,"accepted","western columbine",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Thalictroideae","","Aquilegia","formosa","iNat:43252959",48.867498,-123.337091,"2020-04-24T13:54:00-07:00",,"Andrew Simon","false","needs_id",39,2020-04-24 20:54:00
"Usnea dasopoga",532452,"Usnea dasopoga",0,"accepted","Fishbone Beard Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","dasopoga","iNat:43252960",48.868599,-123.341801,"2020-04-24T14:04:00-07:00",,"Andrew Simon","false","needs_id",101,2020-04-24 21:04:00
"Sphaerophorus venerabilis",155226,"Sphaerophorus venerabilis",0,"accepted","Ancient Coral Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Sphaerophoraceae","","","Sphaerophorus","venerabilis","iNat:43252962",48.869078,-123.342825,"2020-04-24T14:04:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 21:04:00
"Achlys triphylla",75263,"Achlys triphylla",0,"accepted","vanilla leaf",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Achlys","triphylla","iNat:43252967",48.869472,-123.342517,"2020-04-24T14:08:00-07:00",,"Andrew Simon","false","research",,2020-04-24 21:08:00
"Mnium spinulosum",124391,"Mnium spinulosum",0,"accepted","Red-mouthed Leafy Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Mnium","spinulosum","iNat:43252975",48.86829,-123.342872,"2020-04-24T14:12:00-07:00",,"Andrew Simon","false","research",,2020-04-24 21:12:00
"Sisymbrium officinale",53266,"Sisymbrium officinale",0,"accepted","Hedge mustard",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Sisymbrieae","Sisymbrium","officinale","iNat:43252976",48.866728,-123.340619,"2020-04-24T14:20:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 21:20:00
"Opuntia fragilis",62474,"Opuntia fragilis",0,"accepted","Brittle Pricklypear",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Cactaceae","Opuntioideae","Opuntieae","Opuntia","fragilis","iNat:43252977",48.866855,-123.340458,"2020-04-24T14:21:00-07:00",,"Andrew Simon","false","research",,2020-04-24 21:21:00
"Sonchus oleraceus",53294,"Sonchus oleraceus",0,"accepted","Common Sow-thistle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Sonchus","oleraceus","iNat:43252988",48.866783,-123.34045,"2020-04-24T14:23:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 21:23:00
"Hypochaeris glabra",53103,"Hypochaeris glabra",0,"accepted","Smooth Cat's Ear",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","glabra","iNat:43252990",48.866822,-123.341045,"2020-04-24T14:24:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 21:24:00
"Sisymbrium officinale",53266,"Sisymbrium officinale",0,"accepted","Hedge mustard",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Sisymbrieae","Sisymbrium","officinale","iNat:43252997",48.86699,-123.341395,"2020-04-24T14:25:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 21:25:00
"Acmispon parviflorus",57048,"Acmispon parviflorus",0,"accepted","Short-flower Deervetch",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Loteae","Acmispon","parviflorus","iNat:43252998",48.866766,-123.340338,"2020-04-24T14:29:00-07:00",,"Andrew Simon","false","research",26,2020-04-24 21:29:00
"Arbutus menziesii",51046,"Arbutus menziesii",0,"accepted","Pacific madrone",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Arbutoideae","","Arbutus","menziesii","iNat:43252999",48.866766,-123.340338,"2020-04-24T14:40:00-07:00",,"Andrew Simon","false","research",26,2020-04-24 21:40:00
"Cryptochiton stelleri",49053,"Cryptochiton stelleri",0,"accepted","Gumboot Chiton",,"Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","","Cryptoplacoidea","Acanthochitonidae","Cryptochitoninae","","Cryptochiton","stelleri","iNat:43253007",48.866305,-123.341146,"2020-04-24T15:01:00-07:00",,"Andrew Simon","false","research",34,2020-04-24 22:01:00
"Cryptochiton stelleri",49053,"Cryptochiton stelleri",0,"accepted","Gumboot Chiton",,"Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","","Cryptoplacoidea","Acanthochitonidae","Cryptochitoninae","","Cryptochiton","stelleri","iNat:43253008",48.866214,-123.340138,"2020-04-24T15:01:00-07:00",,"Andrew Simon","false","research",28,2020-04-24 22:01:00
"Opuntia fragilis",62474,"Opuntia fragilis",0,"accepted","Brittle Pricklypear",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Cactaceae","Opuntioideae","Opuntieae","Opuntia","fragilis","iNat:43253010",48.866669,-123.341833,"2020-04-24T15:04:00-07:00",,"Andrew Simon","false","research",30,2020-04-24 22:04:00
"Linaria purpurea",77778,"Linaria purpurea",0,"accepted","Purple Toadflax",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Antirrhineae","Linaria","purpurea","iNat:43253018",48.866694,-123.341876,"2020-04-24T15:16:00-07:00",,"Andrew Simon","false","needs_id",29,2020-04-24 22:16:00
"Pisaster ochraceus",49699,"Pisaster ochraceus",0,"accepted","Ochre Sea Star",,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","","Asteriidae","","","Pisaster","ochraceus","iNat:43253020",48.86615,-123.340685,"2020-04-24T15:17:00-07:00",,"Andrew Simon","false","research",27,2020-04-24 22:17:00
"Claytonia perfoliata",52994,"Claytonia perfoliata",0,"accepted","miner's lettuce",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","perfoliata","iNat:43253023",48.866512,-123.341194,"2020-04-24T15:18:00-07:00",,"Andrew Simon","false","research",21,2020-04-24 22:18:00
"Hypochaeris radicata",53104,"Hypochaeris radicata",0,"accepted","Common Cat's-ear",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","radicata","iNat:43253030",48.866369,-123.340588,"2020-04-24T15:21:00-07:00",,"Andrew Simon","false","research",24,2020-04-24 22:21:00
"Lamium purpureum",55851,"Lamium purpureum",0,"accepted","red deadnettle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Lamiaceae","Lamioideae","Lamieae","Lamium","purpureum","iNat:43253033",48.866305,-123.340315,"2020-04-24T15:23:00-07:00",,"Andrew Simon","false","research",22,2020-04-24 22:23:00
"Rubus bifrons",168025,"Rubus bifrons",0,"accepted","Himalayan Blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","bifrons","iNat:43253036",48.866305,-123.340315,"2020-04-24T15:23:00-07:00",,"Andrew Simon","false","needs_id",22,2020-04-24 22:23:00
"Funaria hygrometrica",120000,"Funaria hygrometrica",0,"accepted","Bonfire moss",,"Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","","Funariaceae","","","Funaria","hygrometrica","iNat:43253038",48.86615,-123.339526,"2020-04-24T15:24:00-07:00",,"Andrew Simon","false","needs_id",44,2020-04-24 22:24:00
"Buddleja davidii",75916,"Buddleja davidii",0,"accepted","Butterfly bush",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Scrophulariaceae","","Buddlejeae","Buddleja","davidii","iNat:43253039",48.86615,-123.339526,"2020-04-24T15:24:00-07:00",,"Andrew Simon","false","research",44,2020-04-24 22:24:00
"Trifolium microcephalum",58911,"Trifolium microcephalum",0,"accepted","small-headed clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:43253042",48.86615,-123.339526,"2020-04-24T15:26:00-07:00",,"Andrew Simon","false","research",44,2020-04-24 22:26:00
"Pseudognaphalium",53078,"Pseudognaphalium",0,"accepted","rabbit-tobaccos",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Gnaphalieae","Pseudognaphalium","","iNat:43253047",48.86615,-123.339526,"2020-04-24T15:27:00-07:00",,"Andrew Simon","false","needs_id",44,2020-04-24 22:27:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:43253051",48.86615,-123.339526,"2020-04-24T15:27:00-07:00",,"Andrew Simon","false","research",44,2020-04-24 22:27:00
"Vicia tetrasperma",57310,"Vicia tetrasperma",0,"accepted","Smooth tare",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Fabeae","Vicia","tetrasperma","iNat:43253054",48.86615,-123.339526,"2020-04-24T15:31:00-07:00",,"Andrew Simon","false","needs_id",44,2020-04-24 22:31:00
"Sedum lanceolatum nesioticum",238479,"Sedum lanceolatum nesioticum",0,"accepted","Island Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","lanceolatum","iNat:43253056",48.86584,-123.337756,"2020-04-24T15:35:00-07:00",,"Andrew Simon","false","research",31,2020-04-24 22:35:00
"Sedum spathulifolium",58886,"Sedum spathulifolium",0,"accepted","Broad-leaved Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:43253065",48.86584,-123.337756,"2020-04-24T15:36:00-07:00",,"Andrew Simon","false","research",31,2020-04-24 22:36:00
"Quercus garryana",68632,"Quercus garryana",0,"accepted","Oregon oak",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Fagaceae","","","Quercus","garryana","iNat:43253069",48.865762,-123.337191,"2020-04-24T15:39:00-07:00",,"Andrew Simon","false","needs_id",27,2020-04-24 22:39:00
"Berberis aquifolium",126887,"Berberis aquifolium",0,"accepted","Oregon grape",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Berberis","aquifolium","iNat:43253070",48.865762,-123.337191,"2020-04-24T15:39:00-07:00",,"Andrew Simon","false","research",27,2020-04-24 22:39:00
"Urospora",339056,"Urospora",0,"accepted","",,"Plantae","Chlorophyta","","","Ulvophyceae","","","Codiolales","","","","Acrosiphoniaceae","","","Urospora","","iNat:43253077",48.865796,-123.338811,"2020-04-24T15:41:00-07:00",,"Andrew Simon","false","needs_id",28,2020-04-24 22:41:00
"Henricia",47665,"Henricia",0,"accepted","Blood Stars",,"Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","","Echinasteridae","","","Henricia","","iNat:43253087",48.865796,-123.338811,"2020-04-24T15:44:00-07:00",,"Andrew Simon","false","needs_id",28,2020-04-24 22:44:00
"Ulva",54644,"Ulva",0,"accepted","Sea Lettuces",,"Plantae","Chlorophyta","","","Ulvophyceae","","","Ulvales","","","","Ulvaceae","","","Ulva","","iNat:43253088",48.866745,-123.342327,"2020-04-24T15:46:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-24 22:46:00
"Branta canadensis",7089,"Branta canadensis",0,"accepted","Canada Goose",,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:43253100",48.866685,-123.34299,"2020-04-24T15:59:00-07:00",,"Andrew Simon","false","research",,2020-04-24 22:59:00
"Erodium cicutarium",47687,"Erodium cicutarium",0,"accepted","Redstem Stork's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Erodium","cicutarium","iNat:43253104",48.866805,-123.342734,"2020-04-24T16:03:00-07:00",,"Andrew Simon","false","research",26,2020-04-24 23:03:00
"Imbribryum miniatum",538114,"Imbribryum miniatum",0,"accepted","Glossy Red Bryum Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:43253108",48.866805,-123.342734,"2020-04-24T16:04:00-07:00",,"Andrew Simon","false","needs_id",26,2020-04-24 23:04:00
"Heuchera micrantha",51274,"Heuchera micrantha",0,"accepted","crevice alumroot",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Heuchera","micrantha","iNat:43253125",48.866805,-123.342734,"2020-04-24T16:05:00-07:00",,"Andrew Simon","false","needs_id",26,2020-04-24 23:05:00
"Rubus ursinus",53445,"Rubus ursinus",0,"accepted","trailing blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:43253130",48.866749,-123.343465,"2020-04-24T16:07:00-07:00",,"Andrew Simon","false","needs_id",22,2020-04-24 23:07:00
"Hamata",967520,"Hamata",0,"accepted","hook-lobed dandelions",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Taraxacum","","iNat:43253131",48.866749,-123.343465,"2020-04-24T16:08:00-07:00",,"Andrew Simon","false","needs_id",22,2020-04-24 23:08:00
"Cerastium arvense strictum",50847,"Cerastium arvense strictum",0,"accepted","field mouse-ear chickweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","","Alsineae","Cerastium","arvense","iNat:43253145",48.86684,-123.343624,"2020-04-24T16:13:00-07:00",,"Andrew Simon","false","research",17,2020-04-24 23:13:00
