"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Tortella tortuosa",134215,"Tortella tortuosa",0,"accepted","Twisted Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Tortella","tortuosa","iNat:114122172",48.86826,-123.378303,"2022-04-30T13:00:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 20:00:00
"Rosulabryum",85413,"Rosulabryum",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Rosulabryum","","iNat:114122174",48.86846,-123.377692,"2022-04-30T13:02:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 20:02:00
"Grimmiaceae",56119,"Grimmiaceae",0,"accepted","Rock Mosses",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","","","iNat:114122176",48.86856,-123.377913,"2022-04-30T13:04:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 20:04:00
"Peltigera collina",194736,"Peltigera collina",0,"accepted","tree pelt lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","collina","iNat:114122175",48.868493,-123.378023,"2022-04-30T13:13:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 20:13:00
"Nogopterium gracile",518546,"Nogopterium gracile",0,"accepted","Bird's-foot Wing-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:114122178",48.868755,-123.378248,"2022-04-30T13:14:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 20:14:00
"Ceratodon purpureus",123117,"Ceratodon purpureus",0,"accepted","Redshank",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Ceratodon","purpureus","iNat:114122179",48.86872,-123.378203,"2022-04-30T13:19:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 20:19:00
"Sedum lanceolatum nesioticum",238479,"Sedum lanceolatum nesioticum",0,"accepted","Island Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","lanceolatum","iNat:114122180",48.869301,-123.379018,"2022-04-30T13:41:00-07:00",,"Andrew Simon","false","research",58,2022-04-30 20:41:00
"Myadestes townsendi",12951,"Myadestes townsendi",0,"accepted","Townsend's Solitaire",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Myadestes","townsendi","iNat:114122181",48.86997,-123.379624,"2022-04-30T13:52:00-07:00",,"Andrew Simon","false","research",51,2022-04-30 20:52:00
"Catharus guttatus",12890,"Catharus guttatus",0,"accepted","Hermit Thrush",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Catharus","guttatus","iNat:114122182",48.86997,-123.379624,"2022-04-30T13:55:00-07:00",,"Andrew Simon","false","research",51,2022-04-30 20:55:00
"Agoseris heterophylla",56856,"Agoseris heterophylla",0,"accepted","Annual Agoseris",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Agoseris","heterophylla","iNat:114122184",48.86997,-123.379624,"2022-04-30T14:04:00-07:00",,"Andrew Simon","false","research",51,2022-04-30 21:04:00
"Fritillaria affinis",50618,"Fritillaria affinis",0,"accepted","checker lily",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Liliaceae","Lilioideae","Lilieae","Fritillaria","affinis","iNat:114122186",48.86997,-123.379624,"2022-04-30T14:17:00-07:00",,"Andrew Simon","false","research",51,2022-04-30 21:17:00
"Carex inops inops",79677,"Carex inops inops",0,"accepted","Long-rhizomed Sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","inops","iNat:114122189",48.86997,-123.379624,"2022-04-30T14:22:00-07:00",,"Andrew Simon","false","needs_id",51,2022-04-30 21:22:00
"Dysdera crocata",68912,"Dysdera crocata",0,"accepted","Woodlouse Spider",,"Animalia","Arthropoda","Chelicerata","","Arachnida","","","Araneae","Araneomorphae","Haplogynae","Dysderoidea","Dysderidae","Dysderinae","","Dysdera","crocata","iNat:114122190",48.868964,-123.378161,"2022-04-30T14:24:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 21:24:00
"Lobaria pulmonaria",48711,"Lobaria pulmonaria",0,"accepted","Tree Lungwort",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:114122191",48.868947,-123.378328,"2022-04-30T14:24:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 21:24:00
"Myadestes townsendi",12951,"Myadestes townsendi",0,"accepted","Townsend's Solitaire",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Myadestes","townsendi","iNat:114122192",48.869989,-123.379618,"2022-04-30T14:31:00-07:00",,"Andrew Simon","false","research",57,2022-04-30 21:31:00
"Lobarina scrobiculata",403505,"Lobarina scrobiculata",0,"accepted","Textured Lung Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:114122194",48.869989,-123.379618,"2022-04-30T14:34:00-07:00",,"Andrew Simon","false","research",57,2022-04-30 21:34:00
"Dicranoweisia cirrata",67949,"Dicranoweisia cirrata",0,"accepted","Common Pincushion",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Rhabdoweisiaceae","","","Dicranoweisia","cirrata","iNat:114122196",48.869722,-123.37949,"2022-04-30T14:42:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 21:42:00
"Lupinus bicolor",50614,"Lupinus bicolor",0,"accepted","Miniature Lupine",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Lupinus","bicolor","iNat:114122197",48.868962,-123.37987,"2022-04-30T14:43:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 21:43:00
"Xanthoparmelia mougeotii",233712,"Xanthoparmelia mougeotii",0,"accepted","Mougeot's Rock-shield",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","mougeotii","iNat:114122199",48.869084,-123.379299,"2022-04-30T14:50:00-07:00",,"Andrew Simon","false","research",67,2022-04-30 21:50:00
"Trifolium willdenovii",57081,"Trifolium willdenovii",0,"accepted","tomcat clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","willdenovii","iNat:114122200",48.871877,-123.382114,"2022-04-30T14:50:00-07:00",,"Andrew Simon","false","research",114,2022-04-30 21:50:00
"Latrodectus hesperus",47382,"Latrodectus hesperus",0,"accepted","Western Black Widow",,"Animalia","Arthropoda","Chelicerata","","Arachnida","","","Araneae","Araneomorphae","Entelegynae","Araneoidea","Theridiidae","Latrodectinae","","Latrodectus","hesperus","iNat:114122201",48.869572,-123.379647,"2022-04-30T14:52:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 21:52:00
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:114122203",48.870186,-123.379795,"2022-04-30T15:23:00-07:00",,"Andrew Simon","false","research",43,2022-04-30 22:23:00
"Zonotrichia atricapilla",9185,"Zonotrichia atricapilla",0,"accepted","Golden-crowned Sparrow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","atricapilla","iNat:114122204",48.8707,-123.380703,"2022-04-30T15:24:00-07:00",,"Andrew Simon","false","research",89,2022-04-30 22:24:00
"Platypedia areolata",347805,"Platypedia areolata",0,"accepted","Salmonfly Cicada",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Hemiptera","Auchenorrhyncha","Cicadomorpha","Cicadoidea","Cicadidae","Tibicininae","Platypediini","Platypedia","areolata","iNat:114122206",48.8707,-123.380703,"2022-04-30T15:39:00-07:00",,"Andrew Simon","false","research",89,2022-04-30 22:39:00
"Plectritis congesta",57786,"Plectritis congesta",0,"accepted","shortspur seablush",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Valerianoideae","","Plectritis","congesta","iNat:114122207",48.870917,-123.38058,"2022-04-30T15:45:00-07:00",,"Andrew Simon","false","research",25,2022-04-30 22:45:00
"Haplotrematidae",172056,"Haplotrematidae",0,"accepted","Lancetooth Snails and Allies",,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Eupulmonata","Stylommatophora","Helicina","Oleacinoidei","Haplotrematoidea","Haplotrematidae","","","","","iNat:114122208",48.871108,-123.380981,"2022-04-30T15:49:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 22:49:00
"Junco hyemalis",10094,"Junco hyemalis",0,"accepted","Dark-eyed Junco",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:114122209",48.873212,-123.38312,"2022-04-30T16:06:00-07:00",,"Andrew Simon","false","research",101,2022-04-30 23:06:00
"Chamaenerion angustifolium",564969,"Chamaenerion angustifolium",0,"accepted","fireweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","","Onagraceae","","","Chamaenerion","angustifolium","iNat:114122210",48.873212,-123.38312,"2022-04-30T16:08:00-07:00",,"Andrew Simon","false","research",101,2022-04-30 23:08:00
"Crocidium multicaule",57524,"Crocidium multicaule",0,"accepted","spring gold",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Senecioneae","Crocidium","multicaule","iNat:114122211",48.873212,-123.38312,"2022-04-30T16:24:00-07:00",,"Andrew Simon","false","research",101,2022-04-30 23:24:00
"Melanthaxia",492141,"Melanthaxia",0,"accepted","",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Coleoptera","Polyphaga","Elateriformia","Buprestoidea","Buprestidae","Buprestinae","Anthaxiini","Anthaxia","","iNat:114122213",48.873708,-123.383558,"2022-04-30T16:26:00-07:00",,"Andrew Simon","false","needs_id",25,2022-04-30 23:26:00
"Moehringia macrophylla",61884,"Moehringia macrophylla",0,"accepted","Largeleaf Sandwort",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","","Arenarieae","Moehringia","macrophylla","iNat:114122215",48.874162,-123.383735,"2022-04-30T16:43:00-07:00",,"Andrew Simon","false","research",140,2022-04-30 23:43:00
"Parmelia saxatilis",117860,"Parmelia saxatilis",0,"accepted","Salted Shield Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","saxatilis","iNat:114122214",48.874162,-123.383735,"2022-04-30T16:57:00-07:00",,"Andrew Simon","false","research",140,2022-04-30 23:57:00
"Nogopterium gracile",518546,"Nogopterium gracile",0,"accepted","Bird's-foot Wing-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:114122216",48.874838,-123.383947,"2022-04-30T17:05:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 00:05:00
"Lupinus bicolor",50614,"Lupinus bicolor",0,"accepted","Miniature Lupine",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Lupinus","bicolor","iNat:114122218",48.873707,-123.383545,"2022-04-30T17:20:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 00:20:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:114122219",48.873707,-123.383545,"2022-04-30T17:21:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 00:21:00
"Hedwigia stellata",163552,"Hedwigia stellata",0,"accepted","Starry Hoarmoss",,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Hedwigia","stellata","iNat:114122220",48.873278,-123.383318,"2022-04-30T17:25:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 00:25:00
"Claytonia rubra",64184,"Claytonia rubra",0,"accepted","Redstem Springbeauty",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","rubra","iNat:114122221",48.873272,-123.383317,"2022-04-30T17:26:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 00:26:00
"Lepidoptera",47157,"Lepidoptera",0,"accepted","Butterflies and Moths",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Lepidoptera","","","","","","","","","iNat:114122222",48.872411,-123.382445,"2022-04-30T17:38:00-07:00",,"Andrew Simon","false","needs_id",117,2022-05-01 00:38:00
"Junco hyemalis",10094,"Junco hyemalis",0,"accepted","Dark-eyed Junco",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:114122223",48.872411,-123.382445,"2022-04-30T17:53:00-07:00",,"Andrew Simon","false","research",117,2022-05-01 00:53:00
"Riccia",53014,"Riccia",0,"accepted","Crystalworts",,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","","iNat:114122225",48.870542,-123.380318,"2022-04-30T18:00:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 01:00:00
"Anthocharis julia",900255,"Anthocharis julia",0,"accepted","Julia Orangetip",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Lepidoptera","","","Papilionoidea","Pieridae","Pierinae","Anthocharidini","Anthocharis","julia","iNat:114122226",48.870477,-123.379962,"2022-04-30T18:05:00-07:00",,"Andrew Simon","false","research",82,2022-05-01 01:05:00
"Lupinus bicolor",50614,"Lupinus bicolor",0,"accepted","Miniature Lupine",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Lupinus","bicolor","iNat:114122227",48.870482,-123.380207,"2022-04-30T18:07:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 01:07:00
"Laricifomes officinalis",135216,"Laricifomes officinalis",0,"accepted","Quinine Conk",,"Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","","Laricifomitaceae","","","Laricifomes","officinalis","iNat:114122231",48.870068,-123.379516,"2022-04-30T18:14:00-07:00",,"Andrew Simon","false","needs_id",62,2022-05-01 01:14:00
"Erynnis propertius",59187,"Erynnis propertius",0,"accepted","Propertius Duskywing",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Lepidoptera","","","Papilionoidea","Hesperiidae","Pyrginae","Erynnini","Erynnis","propertius","iNat:114122229",48.870068,-123.379516,"2022-04-30T18:21:00-07:00",,"Andrew Simon","false","research",62,2022-05-01 01:21:00
"Venusia",178655,"Venusia",0,"accepted","",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Lepidoptera","","","Geometroidea","Geometridae","Larentiinae","Asthenini","Venusia","","iNat:114122230",48.871099,-123.380664,"2022-04-30T18:23:00-07:00",,"Andrew Simon","false","needs_id",89,2022-05-01 01:23:00
"Xanthoparmelia mougeotii",233712,"Xanthoparmelia mougeotii",0,"accepted","Mougeot's Rock-shield",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","mougeotii","iNat:114122232",48.86922,-123.37856,"2022-04-30T18:28:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 01:28:00
"Xanthoparmelia mougeotii",233712,"Xanthoparmelia mougeotii",0,"accepted","Mougeot's Rock-shield",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Xanthoparmelia","mougeotii","iNat:114122233",48.86921,-123.378607,"2022-04-30T18:29:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 01:29:00
"Synecdoche",372416,"Synecdoche",0,"accepted","",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Hemiptera","Auchenorrhyncha","Fulgoromorpha","Fulgoroidea","Achilidae","Myconinae","Plectoderini","Synecdoche","","iNat:114122234",48.869165,-123.378711,"2022-04-30T18:54:00-07:00",,"Andrew Simon","false","needs_id",66,2022-05-01 01:54:00
"Antitrichia californica",67846,"Antitrichia californica",0,"accepted","California antitrichia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:114122237",48.867872,-123.376886,"2022-04-30T18:55:00-07:00",,"Andrew Simon","false","needs_id",51,2022-05-01 01:55:00
