"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Trifolium microcephalum",58911,"Trifolium microcephalum",0,"accepted","small-headed clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:116636177",48.870413,-123.380363,"2022-05-11T10:07:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:07:00
"Lupinus bicolor",50614,"Lupinus bicolor",0,"accepted","Miniature Lupine",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Lupinus","bicolor","iNat:116636178",48.87041,-123.380322,"2022-05-11T10:10:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:10:00
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:116636179",48.87029,-123.379942,"2022-05-11T10:14:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:14:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:116636180",48.870292,-123.379945,"2022-05-11T10:14:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-11 17:14:00
"Lepidium virginicum menziesii",79971,"Lepidium virginicum menziesii",0,"accepted","Menzies' pepperweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Lepidieae","Lepidium","virginicum","iNat:116636181",48.870233,-123.38001,"2022-05-11T10:17:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-11 17:17:00
"Bryum argenteum",123390,"Bryum argenteum",0,"accepted","Silvery Bryum",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","argenteum","iNat:116636183",48.870243,-123.379952,"2022-05-11T10:19:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:19:00
"Epilobium ravenii",1490819,"Epilobium ravenii",0,"accepted","California Willowherb",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","","Onagraceae","","","Epilobium","ravenii","iNat:116636187",48.87025,-123.379982,"2022-05-11T10:22:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:22:00
"Mannia gracilis",818550,"Mannia gracilis",0,"accepted","Thin Starwort",,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Aytoniaceae","","","Mannia","gracilis","iNat:116636193",48.870162,-123.379818,"2022-05-11T10:26:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:26:00
"Junco hyemalis",10094,"Junco hyemalis",0,"accepted","Dark-eyed Junco",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:116636201",48.868765,-123.377479,"2022-05-11T10:42:00-07:00",,"Andrew Simon","false","research",36,2022-05-11 17:42:00
"Quercus garryana",68632,"Quercus garryana",0,"accepted","Oregon oak",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Fagaceae","","","Quercus","garryana","iNat:116636204",48.868555,-123.377118,"2022-05-11T10:47:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 17:47:00
