"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Pseudisothecium stoloniferum",1262643,"Pseudisothecium stoloniferum",0,"accepted","Cat's Tail Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","stoloniferum","iNat:164046191",48.94497,-123.511614,"2023-05-27T11:46:40-07:00",,"Spencer Shields","false","research",12,2023-05-27 18:46:40
"Claytonia perfoliata",52994,"Claytonia perfoliata",0,"accepted","miner's lettuce",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","perfoliata","iNat:164049170",48.945396,-123.512251,"2023-05-27T11:59:53-07:00",,"Spencer Shields","false","research",6,2023-05-27 18:59:53
"Carex",633229,"Carex",0,"accepted","Carex sect. Carex",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","","iNat:164049877",48.94555,-123.512564,"2023-05-27T12:02:39-07:00",,"Spencer Shields","false","needs_id",9,2023-05-27 19:02:39
"Marrubium vulgare",54605,"Marrubium vulgare",0,"accepted","White Horehound",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Lamiaceae","Lamioideae","Marrubieae","Marrubium","vulgare","iNat:164051931",48.944178,-123.512201,"2023-05-27T12:11:45-07:00",,"Spencer Shields","false","research",5,2023-05-27 19:11:45
"Rumex acetosella",53195,"Rumex acetosella",0,"accepted","Sheep's sorrel",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Polygonaceae","Polygonoideae","Rumiceae","Rumex","acetosella","iNat:164053975",48.944156,-123.512203,"2023-05-27T12:16:00-07:00",,"Spencer Shields","false","research",9,2023-05-27 19:16:00
"Magnoliopsida",47124,"Magnoliopsida",0,"accepted","dicots",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","","","","","","","","","","iNat:164056286",48.944141,-123.512143,"2023-05-27T12:34:43-07:00",,"Spencer Shields","false","needs_id",9,2023-05-27 19:34:43
"Urtica",51886,"Urtica",0,"accepted","nettles",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Urticaceae","","","Urtica","","iNat:164057686",48.943698,-123.511983,"2023-05-27T12:41:41-07:00",,"Spencer Shields","false","needs_id",9,2023-05-27 19:41:41
"Myosotis laxa",78150,"Myosotis laxa",0,"accepted","bay forget-me-not",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Cynoglossoideae","Myosotideae","Myosotis","laxa","iNat:164058101",48.943718,-123.511985,"2023-05-27T12:43:46-07:00",,"Spencer Shields","false","research",7,2023-05-27 19:43:46
"Gaultheria shallon",48441,"Gaultheria shallon",0,"accepted","salal",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Vaccinioideae","Gaultherieae","Gaultheria","shallon","iNat:164060637",48.943741,-123.51234,"2023-05-27T12:57:25-07:00",,"Spencer Shields","false","research",9,2023-05-27 19:57:25
"Plagiomnium insigne",122705,"Plagiomnium insigne",0,"accepted","Badge Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:164061257",48.943829,-123.512366,"2023-05-27T12:58:34-07:00",,"Spencer Shields","false","research",9,2023-05-27 19:58:34
"Rubus ursinus",53445,"Rubus ursinus",0,"accepted","trailing blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:164061957",48.943883,-123.512346,"2023-05-27T13:03:18-07:00",,"Spencer Shields","false","research",12,2023-05-27 20:03:18
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",0,"accepted","rough goose neck moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:164062175",48.944022,-123.512257,"2023-05-27T13:04:36-07:00",,"Spencer Shields","false","research",8,2023-05-27 20:04:36
"Goodyera oblongifolia",50719,"Goodyera oblongifolia",0,"accepted","Western Rattlesnake Plantain",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","","Orchidaceae","Orchidoideae","Cranichideae","Goodyera","oblongifolia","iNat:164063069",48.943791,-123.512248,"2023-05-27T13:06:17-07:00",,"Spencer Shields","false","research",7,2023-05-27 20:06:17
"Rubus parviflorus",51646,"Rubus parviflorus",0,"accepted","thimbleberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","parviflorus","iNat:164063660",48.943761,-123.512368,"2023-05-27T13:11:25-07:00",,"Spencer Shields","false","research",10,2023-05-27 20:11:25
"Rosa gymnocarpa",53441,"Rosa gymnocarpa",0,"accepted","Baldhip Rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:164063878",48.943718,-123.512396,"2023-05-27T13:12:27-07:00",,"Spencer Shields","false","research",11,2023-05-27 20:12:27
"Lysichiton americanus",48537,"Lysichiton americanus",0,"accepted","western skunk cabbage",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Alismatales","","","","Araceae","Orontioideae","","Lysichiton","americanus","iNat:164065118",48.943817,-123.511968,"2023-05-27T13:18:21-07:00",,"Spencer Shields","false","research",5,2023-05-27 20:18:21
"Vicia sativa",53324,"Vicia sativa",0,"accepted","Common Vetch",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Fabeae","Vicia","sativa","iNat:164066245",48.943751,-123.51215,"2023-05-27T13:24:23-07:00",,"Spencer Shields","false","research",9,2023-05-27 20:24:23
"Rubus laciniatus",78891,"Rubus laciniatus",0,"accepted","Cutleaf Blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","laciniatus","iNat:164067791",48.94369,-123.511842,"2023-05-27T13:31:54-07:00",,"Spencer Shields","false","research",7,2023-05-27 20:31:54
"Rosa nutkana",78883,"Rosa nutkana",0,"accepted","Nootka rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","nutkana","iNat:164072361",48.943331,-123.510295,"2023-05-27T13:56:19-07:00",,"Spencer Shields","false","research",9,2023-05-27 20:56:19
"Rubus parviflorus",51646,"Rubus parviflorus",0,"accepted","thimbleberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","parviflorus","iNat:164072684",48.943313,-123.510503,"2023-05-27T13:58:25-07:00",,"Spencer Shields","false","research",8,2023-05-27 20:58:25
