"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:116636203",48.866127,-123.368653,"2022-05-11T11:01:00-07:00",,"Andrew Simon","false","research",30,2022-05-11 18:01:00
"Toxicoscordion venenosum",59087,"Toxicoscordion venenosum",0,"accepted","Meadow Deathcamas",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Melanthiaceae","","Melanthieae","Toxicoscordion","venenosum","iNat:116636209",48.866233,-123.369011,"2022-05-11T11:01:00-07:00",,"Andrew Simon","false","research",27,2022-05-11 18:01:00
"Pseudacris regilla",24259,"Pseudacris regilla",0,"accepted","Pacific chorus frog",,"Animalia","Chordata","Vertebrata","","Amphibia","","","Anura","","","","Hylidae","Hylinae","","Pseudacris","regilla","iNat:116636214",48.865979,-123.368606,"2022-05-11T11:11:00-07:00",,"Andrew Simon","false","research",39,2022-05-11 18:11:00
"Entosthodon fascicularis",162342,"Entosthodon fascicularis",0,"accepted","Banded Cord-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Funariales","","","","Funariaceae","","","Entosthodon","fascicularis","iNat:116636215",48.864742,-123.367189,"2022-05-11T11:29:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-11 18:29:00
"Castilleja attenuata",49341,"Castilleja attenuata",0,"accepted","valley tassels",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Orobanchaceae","","Pedicularideae","Castilleja","attenuata","iNat:116636217",48.864387,-123.366432,"2022-05-11T11:44:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 18:44:00
"Triphysaria pusilla",57276,"Triphysaria pusilla",0,"accepted","dwarf owl's-clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Orobanchaceae","","Pedicularideae","Triphysaria","pusilla","iNat:116636220",48.864475,-123.366293,"2022-05-11T11:50:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 18:50:00
"Plantago elongata",58229,"Plantago elongata",0,"accepted","Coastal Plantain",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Plantagineae","Plantago","elongata","iNat:116636221",48.864323,-123.36592,"2022-05-11T11:54:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-11 18:54:00
"Castilleja attenuata",49341,"Castilleja attenuata",0,"accepted","valley tassels",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Orobanchaceae","","Pedicularideae","Castilleja","attenuata","iNat:116636223",48.864477,-123.366473,"2022-05-11T11:58:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 18:58:00
"Perideridia gairdneri",78434,"Perideridia gairdneri",0,"accepted","Gairdner's Yampah",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Oenantheae","Perideridia","gairdneri","iNat:116636224",48.863989,-123.365297,"2022-05-11T12:04:00-07:00",,"Andrew Simon","false","research",43,2022-05-11 19:04:00
"Perideridia gairdneri",78434,"Perideridia gairdneri",0,"accepted","Gairdner's Yampah",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Oenantheae","Perideridia","gairdneri","iNat:116636227",48.864048,-123.365263,"2022-05-11T12:05:00-07:00",,"Andrew Simon","false","research",25,2022-05-11 19:05:00
