"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Neckera menziesii",1149640,"Neckera menziesii",0,"accepted","Menzies' metaneckera moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:110932076",48.861898,-123.36481,"2022-04-09T15:57:00-07:00",,"Andrew Simon","false","research",,2022-04-09 22:57:00
"Trifolium oliganthum",71122,"Trifolium oliganthum",0,"accepted","few-flowered clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","oliganthum","iNat:110932077",48.862056,-123.364808,"2022-04-09T16:01:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:01:00
"Hedwigia stellata",163552,"Hedwigia stellata",0,"accepted","Starry Hoarmoss",,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Hedwigia","stellata","iNat:110932078",48.861936,-123.365067,"2022-04-09T16:06:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:06:00
"Fuscopannaria cyanolepra",220254,"Fuscopannaria cyanolepra",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Pannariaceae","","","Fuscopannaria","cyanolepra","iNat:110932079",48.861997,-123.365169,"2022-04-09T16:10:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:10:00
"Laricifomes officinalis",135216,"Laricifomes officinalis",0,"accepted","Quinine Conk",,"Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","","Laricifomitaceae","","","Laricifomes","officinalis","iNat:110932080",48.862007,-123.36516,"2022-04-09T16:12:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-09 23:12:00
"Aulacomnium androgynum",124384,"Aulacomnium androgynum",0,"accepted","Bud-headed Groove-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Aulacomniales","","","","Aulacomniaceae","","","Aulacomnium","androgynum","iNat:110932081",48.862007,-123.36516,"2022-04-09T16:12:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:12:00
"Calypso bulbosa occidentalis",57724,"Calypso bulbosa occidentalis",0,"accepted","Western Fairy-slipper",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","","Orchidaceae","Epidendroideae","Epidendreae","Calypso","bulbosa","iNat:110932082",48.863133,-123.366897,"2022-04-09T16:25:00-07:00",,"Andrew Simon","false","research",21,2022-04-09 23:25:00
"Ptychostomum pseudotriquetrum",68300,"Ptychostomum pseudotriquetrum",0,"accepted","Long-leaved Thread Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Ptychostomum","pseudotriquetrum","iNat:110932083",48.863802,-123.368765,"2022-04-09T16:27:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:27:00
"Plagiomnium venustum",126179,"Plagiomnium venustum",0,"accepted","magnificent leafy moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","venustum","iNat:110932084",48.863731,-123.369026,"2022-04-09T16:34:00-07:00",,"Andrew Simon","false","research",22,2022-04-09 23:34:00
"Pentagramma triangularis",52676,"Pentagramma triangularis",0,"accepted","goldback fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Pteridineae","","","Pteridaceae","Cheilanthoideae","","Pentagramma","triangularis","iNat:110932086",48.862775,-123.3696,"2022-04-09T16:39:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:39:00
"Bryum argenteum",123390,"Bryum argenteum",0,"accepted","Silvery Bryum",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","argenteum","iNat:110932088",48.862773,-123.369603,"2022-04-09T16:40:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:40:00
"Cerastium",50853,"Cerastium",0,"accepted","Mouse-ear Chickweeds",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","","Alsineae","Cerastium","","iNat:110932087",48.86246,-123.36889,"2022-04-09T16:51:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-09 23:51:00
"Bryum argenteum",123390,"Bryum argenteum",0,"accepted","Silvery Bryum",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","argenteum","iNat:110932089",48.862398,-123.36877,"2022-04-09T16:53:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:53:00
"Montia fontana",58990,"Montia fontana",0,"accepted","blinks",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","fontana","iNat:110932090",48.862398,-123.36877,"2022-04-09T16:54:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-09 23:54:00
"Imbribryum torenii",622988,"Imbribryum torenii",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","torenii","iNat:110932091",48.862398,-123.36877,"2022-04-09T16:54:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:54:00
"Erythranthe alsinoides",771843,"Erythranthe alsinoides",0,"accepted","wingstem monkeyflower",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Phrymaceae","","","Erythranthe","alsinoides","iNat:110932092",48.862398,-123.36877,"2022-04-09T16:54:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:54:00
"Trifolium microcephalum",58911,"Trifolium microcephalum",0,"accepted","small-headed clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:110932093",48.862393,-123.36877,"2022-04-09T16:55:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:55:00
"Erodium cicutarium",47687,"Erodium cicutarium",0,"accepted","Redstem Stork's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Erodium","cicutarium","iNat:110932095",48.862383,-123.368775,"2022-04-09T16:56:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:56:00
"Trifolium willdenovii",57081,"Trifolium willdenovii",0,"accepted","tomcat clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","willdenovii","iNat:110932097",48.862375,-123.36853,"2022-04-09T16:59:00-07:00",,"Andrew Simon","false","research",,2022-04-09 23:59:00
"Vinealobryum norrisii",1282316,"Vinealobryum norrisii",0,"accepted","Norris' beard moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Vinealobryum","norrisii","iNat:110932096",48.862343,-123.368587,"2022-04-09T17:04:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-10 00:04:00
"Trifolium oliganthum",71122,"Trifolium oliganthum",0,"accepted","few-flowered clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","oliganthum","iNat:110932098",48.862347,-123.3686,"2022-04-09T17:06:00-07:00",,"Andrew Simon","false","research",,2022-04-10 00:06:00
"Lithophragma parviflorum",77791,"Lithophragma parviflorum",0,"accepted","smallflower woodland star",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Lithophragma","parviflorum","iNat:110932099",48.862719,-123.369704,"2022-04-09T17:16:00-07:00",,"Andrew Simon","false","research",18,2022-04-10 00:16:00
"Acer macrophyllum",48227,"Acer macrophyllum",0,"accepted","bigleaf maple",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","","Sapindaceae","","","Acer","macrophyllum","iNat:110932100",48.863705,-123.368749,"2022-04-09T17:31:00-07:00",,"Andrew Simon","false","research",23,2022-04-10 00:31:00
