"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Scleropodium",67913,"Scleropodium",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","","iNat:119369406",48.872272,-123.311788,"2022-05-29T09:18:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-29 16:18:00
"Grimmia lisae",163391,"Grimmia lisae",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Grimmia","lisae","iNat:119369407",48.871703,-123.310968,"2022-05-29T09:20:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-29 16:20:00
"Bromus hordeaceus",52703,"Bromus hordeaceus",0,"accepted","common soft brome",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Bromeae","Bromus","hordeaceus","iNat:119369409",48.871698,-123.310825,"2022-05-29T09:22:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-29 16:22:00
"Trifolium willdenovii",57081,"Trifolium willdenovii",0,"accepted","tomcat clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","willdenovii","iNat:119369412",48.871648,-123.3108,"2022-05-29T09:29:00-07:00",,"Andrew Simon","false","research",25,2022-05-29 16:29:00
"Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",0,"accepted","White-crowned Sparrow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:119369413",48.87201,-123.310932,"2022-05-29T09:29:00-07:00",,"Andrew Simon","false","research",23,2022-05-29 16:29:00
"Brachythecium albicans",123771,"Brachythecium albicans",0,"accepted","Whitish Feather-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Brachythecium","albicans","iNat:119369414",48.871533,-123.310742,"2022-05-29T09:30:00-07:00",,"Andrew Simon","false","research",25,2022-05-29 16:30:00
"Sonchus oleraceus",53294,"Sonchus oleraceus",0,"accepted","Common Sow-thistle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Sonchus","oleraceus","iNat:119369415",48.871536,-123.310744,"2022-05-29T09:33:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-29 16:33:00
"Sonchus oleraceus",53294,"Sonchus oleraceus",0,"accepted","Common Sow-thistle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Sonchus","oleraceus","iNat:119369416",48.871497,-123.311056,"2022-05-29T09:34:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-29 16:34:00
"Polytrichum piliferum",67905,"Polytrichum piliferum",0,"accepted","bristly haircap moss",,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","piliferum","iNat:119369417",48.871527,-123.311225,"2022-05-29T09:38:00-07:00",,"Andrew Simon","false","research",25,2022-05-29 16:38:00
"Bombycilla cedrorum",7428,"Bombycilla cedrorum",0,"accepted","Cedar Waxwing",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Bombycillidae","","","Bombycilla","cedrorum","iNat:119369418",48.87156,-123.310778,"2022-05-29T09:39:00-07:00",,"Andrew Simon","false","research",25,2022-05-29 16:39:00
