"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",0,"accepted","White-crowned Sparrow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:121538494",48.908911,-123.374572,"2022-06-12T15:06:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:06:00
"Corallorhiza maculata",49475,"Corallorhiza maculata",0,"accepted","spotted coralroot",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","","Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata","iNat:121538495",48.908932,-123.374642,"2022-06-12T15:07:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:07:00
"Bromus vulgaris",75915,"Bromus vulgaris",0,"accepted","columbia brome",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Bromeae","Bromus","vulgaris","iNat:121538496",48.90909,-123.37481,"2022-06-12T15:07:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:07:00
"Festuca myuros",77140,"Festuca myuros",0,"accepted","rattail sixweeks grass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Festuca","myuros","iNat:121538498",48.909578,-123.375065,"2022-06-12T15:09:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:09:00
"Cotoneaster simonsii",76461,"Cotoneaster simonsii",0,"accepted","Himalayan cotoneaster",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","simonsii","iNat:121538499",48.909623,-123.37492,"2022-06-12T15:11:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:11:00
"Trifolium willdenovii",57081,"Trifolium willdenovii",0,"accepted","tomcat clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","willdenovii","iNat:121538503",48.91011,-123.374607,"2022-06-12T15:13:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:13:00
"Aira caryophyllea",52694,"Aira caryophyllea",0,"accepted","Silver Hairgrass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Aira","caryophyllea","iNat:121538504",48.910117,-123.374608,"2022-06-12T15:13:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:13:00
"Elymus glaucus",52791,"Elymus glaucus",0,"accepted","blue wild rye",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Triticeae","Elymus","glaucus","iNat:121538505",48.910115,-123.374603,"2022-06-12T15:14:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:14:00
"Holcus lanatus",52793,"Holcus lanatus",0,"accepted","Yorkshire fog",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Holcus","lanatus","iNat:121538507",48.91013,-123.374572,"2022-06-12T15:14:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:14:00
"Rosa nutkana",78883,"Rosa nutkana",0,"accepted","Nootka rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","nutkana","iNat:121538508",48.910152,-123.374502,"2022-06-12T15:15:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:15:00
"Festuca rubra pruinosa",181758,"Festuca rubra pruinosa",0,"accepted","Bloomed Fescue",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Festuca","rubra","iNat:121538510",48.910206,-123.375181,"2022-06-12T15:17:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:17:00
"Hypnum circinale",125464,"Hypnum circinale",0,"accepted","Coiled-leaf claw-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hypnaceae","","","Hypnum","circinale","iNat:121538511",48.910217,-123.375183,"2022-06-12T15:19:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:19:00
"Festuca rubra",61061,"Festuca rubra",0,"accepted","red fescue",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Festuca","rubra","iNat:121538512",48.910178,-123.375188,"2022-06-12T15:19:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:19:00
"Heuchera micrantha",51274,"Heuchera micrantha",0,"accepted","crevice alumroot",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Heuchera","micrantha","iNat:121538513",48.910194,-123.375194,"2022-06-12T15:19:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:19:00
"Rosa gymnocarpa",53441,"Rosa gymnocarpa",0,"accepted","Baldhip Rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:121538514",48.910195,-123.375193,"2022-06-12T15:19:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:19:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:121538515",48.910215,-123.375187,"2022-06-12T15:20:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:20:00
"Rosa gymnocarpa",53441,"Rosa gymnocarpa",0,"accepted","Baldhip Rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:121538516",48.910203,-123.37518,"2022-06-12T15:21:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:21:00
"Salticus scenicus",68901,"Salticus scenicus",0,"accepted","Zebra Jumping Spider",,"Animalia","Arthropoda","Chelicerata","","Arachnida","","","Araneae","Araneomorphae","Entelegynae","Salticoidea","Salticidae","Salticinae","Salticini","Salticus","scenicus","iNat:121538517",48.910178,-123.374519,"2022-06-12T15:28:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:28:00
"Juncus effusus effusus",79961,"Juncus effusus effusus",0,"accepted","common rush",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Juncaceae","","","Juncus","effusus","iNat:121538518",48.910106,-123.374358,"2022-06-12T15:31:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:31:00
"Cotoneaster franchetii",1319212,"Cotoneaster franchetii",0,"accepted","Franchet's cotoneaster",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Amygdaloideae","Maleae","Cotoneaster","franchetii","iNat:121538520",48.910105,-123.374358,"2022-06-12T15:34:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:34:00
"Fragaria",50299,"Fragaria",0,"accepted","strawberries",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Potentilleae","Fragaria","","iNat:121538521",48.90998,-123.373815,"2022-06-12T15:35:00-07:00",,"Andrew Simon","false","needs_id",10,2022-06-12 22:35:00
"Salticus scenicus",68901,"Salticus scenicus",0,"accepted","Zebra Jumping Spider",,"Animalia","Arthropoda","Chelicerata","","Arachnida","","","Araneae","Araneomorphae","Entelegynae","Salticoidea","Salticidae","Salticinae","Salticini","Salticus","scenicus","iNat:121538522",48.909936,-123.373761,"2022-06-12T15:37:00-07:00",,"Andrew Simon","false","research",10,2022-06-12 22:37:00
