"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Anthoceros fusiformis",56326,"Anthoceros fusiformis",0,"accepted","",,"Plantae","Anthocerotophyta","","","Anthocerotopsida","Anthocerotidae","","Anthocerotales","","","","Anthocerotaceae","","","Anthoceros","fusiformis","iNat:79093708",48.863881,-123.372545,"2021-05-01T15:40:00-07:00",,"Andrew Simon","false","research",50,2021-05-01 22:40:00
"Nemophila parviflora",57353,"Nemophila parviflora",0,"accepted","small-flowered nemophila",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Hydrophylloideae","","Nemophila","parviflora","iNat:79112154",48.863722,-123.376437,"2021-05-01T15:53:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 22:53:00
"Claytonia rubra",64184,"Claytonia rubra",0,"accepted","Redstem Springbeauty",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","rubra","iNat:79112155",48.86374,-123.37671,"2021-05-01T15:57:00-07:00",,"Andrew Simon","false","research",,2021-05-01 22:57:00
"Cladonia verruculosa",155194,"Cladonia verruculosa",0,"accepted","Western Wand Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","verruculosa","iNat:83017058",48.863957,-123.377075,"2021-05-01T16:03:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:03:00
"Silene coronaria",485191,"Silene coronaria",0,"accepted","Rose campion",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","Caryophylloideae","Sileneae","Silene","coronaria","iNat:79112156",48.863935,-123.377117,"2021-05-01T16:07:00-07:00",,"Andrew Simon","false","research",,2021-05-01 23:07:00
"Vicia sativa",53324,"Vicia sativa",0,"accepted","Common Vetch",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Fabeae","Vicia","sativa","iNat:79112158",48.864042,-123.37729,"2021-05-01T16:09:00-07:00",,"Andrew Simon","false","research",,2021-05-01 23:09:00
"Hypochaeris radicata",53104,"Hypochaeris radicata",0,"accepted","Common Cat's-ear",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","radicata","iNat:79112159",48.864042,-123.37739,"2021-05-01T16:10:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:10:00
"Dermatocarpon reticulatum",218258,"Dermatocarpon reticulatum",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","reticulatum","iNat:79112161",48.86411,-123.377453,"2021-05-01T16:13:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:13:00
"Syntrichia",67916,"Syntrichia",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:79104855",48.86434,-123.377738,"2021-05-01T16:21:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:21:00
"Collema furfuraceum",117947,"Collema furfuraceum",0,"accepted","Effervescent Tarpaper Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","furfuraceum","iNat:79104857",48.864337,-123.377745,"2021-05-01T16:22:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:22:00
"Sticta gretae",1456919,"Sticta gretae",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","gretae","iNat:79112162",48.864228,-123.377862,"2021-05-01T16:31:00-07:00",,"Andrew Simon","false","research",,2021-05-01 23:31:00
"Amphidium californicum",158304,"Amphidium californicum",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Amphidiaceae","","","Amphidium","californicum","iNat:79112163",48.864292,-123.377953,"2021-05-01T16:32:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:32:00
"Scytinium subaridum",532316,"Scytinium subaridum",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","subaridum","iNat:83017059",48.864292,-123.377883,"2021-05-01T16:34:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:34:00
"Scytinium subaridum",532316,"Scytinium subaridum",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","subaridum","iNat:83017061",48.864548,-123.378172,"2021-05-01T16:37:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:37:00
"Scytinium subaridum",532316,"Scytinium subaridum",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","subaridum","iNat:83017063",48.864522,-123.378186,"2021-05-01T16:41:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:41:00
"Lewinskya rupestris",589145,"Lewinskya rupestris",0,"accepted","Rock Bristle-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Lewinskya","rupestris","iNat:80794844",48.864528,-123.378183,"2021-05-01T16:42:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-01 23:42:00
