"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Triphysaria pusilla",57276,"Triphysaria pusilla",0,"accepted","dwarf owl's-clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Orobanchaceae","","Pedicularideae","Triphysaria","pusilla","iNat:40419896",48.871513,-123.31152,"2020-03-21T12:53:00-07:00",,"Andrew Simon","false","research",,2020-03-21 19:53:00
"Peltigera collina",194736,"Peltigera collina",0,"accepted","tree pelt lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","collina","iNat:40419897",48.871561,-123.311598,"2020-03-21T13:00:00-07:00",,"Andrew Simon","false","needs_id",21,2020-03-21 20:00:00
"Pseudisothecium cristatum",1262637,"Pseudisothecium cristatum",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Lembophyllaceae","","","Pseudisothecium","cristatum","iNat:40419899",48.871658,-123.311663,"2020-03-21T13:02:00-07:00",,"Andrew Simon","false","needs_id",,2020-03-21 20:02:00
"Antitrichia californica",67846,"Antitrichia californica",0,"accepted","California antitrichia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:40419911",48.871658,-123.31166,"2020-03-21T13:02:00-07:00",,"Andrew Simon","false","research",,2020-03-21 20:02:00
"Lobarina scrobiculata",403505,"Lobarina scrobiculata",0,"accepted","Textured Lung Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:40419913",48.871657,-123.31166,"2020-03-21T13:04:00-07:00",,"Andrew Simon","false","needs_id",,2020-03-21 20:04:00
"Erodium cicutarium",47687,"Erodium cicutarium",0,"accepted","Redstem Stork's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Erodium","cicutarium","iNat:40419914",48.871667,-123.31165,"2020-03-21T13:07:00-07:00",,"Andrew Simon","false","research",,2020-03-21 20:07:00
"Cardamine nuttallii",76002,"Cardamine nuttallii",0,"accepted","Nuttall's toothwort",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Cardamineae","Cardamine","nuttallii","iNat:40419929",48.871829,-123.311571,"2020-03-21T13:09:00-07:00",,"Andrew Simon","false","research",28,2020-03-21 20:09:00
"Montia fontana",58990,"Montia fontana",0,"accepted","blinks",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","fontana","iNat:40419928",48.872075,-123.311083,"2020-03-21T13:28:00-07:00",,"Andrew Simon","false","needs_id",,2020-03-21 20:28:00
"Racomitrium aciculare",129655,"Racomitrium aciculare",0,"accepted","Yellow Fringe-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","aciculare","iNat:40419933",48.872077,-123.310965,"2020-03-21T13:30:00-07:00",,"Andrew Simon","false","needs_id",,2020-03-21 20:30:00
"Thamnophis ordinoides",28389,"Thamnophis ordinoides",0,"accepted","Northwestern Garter Snake",,"Animalia","Chordata","Vertebrata","","Reptilia","","","Squamata","Serpentes","","","Colubridae","Natricinae","","Thamnophis","ordinoides","iNat:40419876",48.872092,-123.312075,"2020-03-21T13:40:00-07:00",,"Andrew Simon","false","research",43,2020-03-21 20:40:00
