"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:41788583",48.866304,-123.368895,"2020-04-09T11:28:00-07:00",,"Andrew Simon","false","research",28,2020-04-09 18:28:00
"Collinsia parviflora",59013,"Collinsia parviflora",0,"accepted","small-flowered blue-eyed mary",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Cheloneae","Collinsia","parviflora","iNat:41788584",48.866431,-123.368959,"2020-04-09T11:28:00-07:00",,"Andrew Simon","false","research",15,2020-04-09 18:28:00
"Erythranthe alsinoides",771843,"Erythranthe alsinoides",0,"accepted","wingstem monkeyflower",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Phrymaceae","","","Erythranthe","alsinoides","iNat:41788587",48.866396,-123.368884,"2020-04-09T11:29:00-07:00",,"Andrew Simon","false","research",19,2020-04-09 18:29:00
"Galium aparine",53059,"Galium aparine",0,"accepted","catchweed bedstraw",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:41788588",48.86626,-123.369015,"2020-04-09T11:30:00-07:00",,"Andrew Simon","false","research",30,2020-04-09 18:30:00
"Cardamine hirsuta",55829,"Cardamine hirsuta",0,"accepted","hairy bittercress",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Cardamineae","Cardamine","hirsuta","iNat:41788590",48.866585,-123.368997,"2020-04-09T11:32:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-09 18:32:00
"Calandrinia menziesii",400267,"Calandrinia menziesii",0,"accepted","redmaids",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Calandrinia","menziesii","iNat:41788593",48.866453,-123.369113,"2020-04-09T11:35:00-07:00",,"Andrew Simon","false","research",,2020-04-09 18:35:00
"Nemophila pedunculata",55461,"Nemophila pedunculata",0,"accepted","Meadow Baby-blue-eyes",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Hydrophylloideae","","Nemophila","pedunculata","iNat:41788594",48.866395,-123.368795,"2020-04-09T11:39:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-09 18:39:00
"Nemophila pedunculata",55461,"Nemophila pedunculata",0,"accepted","Meadow Baby-blue-eyes",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Hydrophylloideae","","Nemophila","pedunculata","iNat:41788595",48.866364,-123.3688,"2020-04-09T11:41:00-07:00",,"Andrew Simon","false","needs_id",,2020-04-09 18:41:00
"Trifolium variegatum",57080,"Trifolium variegatum",0,"accepted","white-tipped clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","variegatum","iNat:41788596",48.866481,-123.368717,"2020-04-09T11:43:00-07:00",,"Andrew Simon","false","research",,2020-04-09 18:43:00
"Athysanus pusillus",58069,"Athysanus pusillus",0,"accepted","common sandweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Arabideae","Athysanus","pusillus","iNat:41788597",48.865664,-123.368231,"2020-04-09T11:51:00-07:00",,"Andrew Simon","false","research",,2020-04-09 18:51:00
