"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Pleuridium acuminatum",127427,"Pleuridium acuminatum",0,"accepted","Taper-leaved Earth-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Pleuridium","acuminatum","iNat:81146991",48.868463,-123.37792,"2021-05-03T11:59:00-07:00",,"Andrew Simon","false","research",,2021-05-03 18:59:00
"Idahoa scapigera",77486,"Idahoa scapigera",0,"accepted","Scapose Scalepod",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Subularieae","Idahoa","scapigera","iNat:81146992",48.868358,-123.378088,"2021-05-03T12:04:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:04:00
"Sedum lanceolatum nesioticum",238479,"Sedum lanceolatum nesioticum",0,"accepted","Island Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","lanceolatum","iNat:81146994",48.86835,-123.378103,"2021-05-03T12:07:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:07:00
"Scytinium plicatile",532311,"Scytinium plicatile",0,"accepted","Starfish Jellyskin Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","plicatile","iNat:81146995",48.868265,-123.378115,"2021-05-03T12:07:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:07:00
"Scytinium plicatile",532311,"Scytinium plicatile",0,"accepted","Starfish Jellyskin Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","plicatile","iNat:81146997",48.868315,-123.378135,"2021-05-03T12:10:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:10:00
"Sedum lanceolatum nesioticum",238479,"Sedum lanceolatum nesioticum",0,"accepted","Island Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","lanceolatum","iNat:81146999",48.86831,-123.3782,"2021-05-03T12:15:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:15:00
"Syntrichia ruralis",244075,"Syntrichia ruralis",0,"accepted","Star Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","ruralis","iNat:83031018",48.868313,-123.378198,"2021-05-03T12:17:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:17:00
"Syntrichia ruralis",244075,"Syntrichia ruralis",0,"accepted","Star Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","ruralis","iNat:83031019",48.868318,-123.3782,"2021-05-03T12:18:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:18:00
"Scytinium plicatile",532311,"Scytinium plicatile",0,"accepted","Starfish Jellyskin Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","plicatile","iNat:81147001",48.868325,-123.378242,"2021-05-03T12:19:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:19:00
"Lathagrium cristatum",463177,"Lathagrium cristatum",0,"accepted","Fingered Jelly Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Lathagrium","cristatum","iNat:83031022",48.868172,-123.378397,"2021-05-03T12:21:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:21:00
"Scytinium platynum",532310,"Scytinium platynum",0,"accepted","Batwing Vinyl Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","platynum","iNat:81147002",48.868363,-123.378368,"2021-05-03T12:30:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:30:00
"Dermatocarpon reticulatum",218258,"Dermatocarpon reticulatum",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","reticulatum","iNat:83031026",48.868458,-123.37853,"2021-05-03T12:37:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:37:00
"Dermatocarpon miniatum",154129,"Dermatocarpon miniatum",0,"accepted","Leather Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Verrucariales","","","","Verrucariaceae","","","Dermatocarpon","miniatum","iNat:81147004",48.868427,-123.378748,"2021-05-03T12:41:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:41:00
"Sticta gretae",1456919,"Sticta gretae",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","gretae","iNat:81147005",48.868538,-123.37904,"2021-05-03T12:46:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:46:00
"Sticta gretae",1456919,"Sticta gretae",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","gretae","iNat:83031033",48.86847,-123.379228,"2021-05-03T12:46:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:46:00
"Paxistima myrsinites",63893,"Paxistima myrsinites",0,"accepted","Oregon Boxwood",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Celastrales","","","","Celastraceae","","","Paxistima","myrsinites","iNat:81147006",48.868478,-123.379235,"2021-05-03T12:48:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:48:00
"Cerastium arvense strictum",50847,"Cerastium arvense strictum",0,"accepted","field mouse-ear chickweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","","Alsineae","Cerastium","arvense","iNat:81147008",48.868527,-123.379193,"2021-05-03T12:49:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:49:00
"Agoseris grandiflora",52828,"Agoseris grandiflora",0,"accepted","bigflower agoseris",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Agoseris","grandiflora","iNat:81147009",48.868578,-123.379228,"2021-05-03T12:50:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:50:00
"Agoseris grandiflora",52828,"Agoseris grandiflora",0,"accepted","bigflower agoseris",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Agoseris","grandiflora","iNat:81147010",48.868573,-123.379238,"2021-05-03T12:51:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:51:00
"Evernia prunastri",123175,"Evernia prunastri",0,"accepted","Oakmoss",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:81147011",48.868825,-123.379432,"2021-05-03T12:54:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:54:00
"Monadenia fidelis",62803,"Monadenia fidelis",0,"accepted","Pacific Sideband",,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Eupulmonata","Stylommatophora","Helicina","Helicoidei","Helicoidea","Xanthonychidae","Monadeniinae","","Monadenia","fidelis","iNat:81147012",48.868817,-123.379468,"2021-05-03T12:56:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:56:00
"Quercus garryana",68632,"Quercus garryana",0,"accepted","Oregon oak",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Fagaceae","","","Quercus","garryana","iNat:81147013",48.86879,-123.379497,"2021-05-03T12:57:00-07:00",,"Andrew Simon","false","research",,2021-05-03 19:57:00
"Enchylium tenax",462865,"Enchylium tenax",0,"accepted","Jelly Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Enchylium","tenax","iNat:83031027",48.868807,-123.379453,"2021-05-03T12:59:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 19:59:00
"Neckera menziesii",1149640,"Neckera menziesii",0,"accepted","Menzies' metaneckera moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Neckeraceae","","","Neckera","menziesii","iNat:81147014",48.86859,-123.379555,"2021-05-03T13:01:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:01:00
"Zygodon viridissimus",170457,"Zygodon viridissimus",0,"accepted","Green Yoke-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","","Orthotrichaceae","","","Zygodon","viridissimus","iNat:81147015",48.86859,-123.379555,"2021-05-03T13:02:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:02:00
"Ochrolechia farinacea",226111,"Ochrolechia farinacea",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Pertusariales","","","","Ochrolechiaceae","","","Ochrolechia","farinacea","iNat:81147016",48.868597,-123.379337,"2021-05-03T13:05:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:05:00
"Syntrichia laevipila",406381,"Syntrichia laevipila",0,"accepted","Small Hairy Screw-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","laevipila","iNat:81147017",48.868593,-123.379342,"2021-05-03T13:05:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:05:00
"Nogopterium gracile",518546,"Nogopterium gracile",0,"accepted","Bird's-foot Wing-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Nogopterium","gracile","iNat:81147018",48.868587,-123.379342,"2021-05-03T13:05:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:05:00
"Eriophyllum lanatum",77049,"Eriophyllum lanatum",0,"accepted","common woolly sunflower",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Madieae","Eriophyllum","lanatum","iNat:81147020",48.868615,-123.379477,"2021-05-03T13:09:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:09:00
"Dendroalsia abietina",55340,"Dendroalsia abietina",0,"accepted","dendroalsia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Leucodontaceae","","","Dendroalsia","abietina","iNat:81147021",48.868612,-123.379518,"2021-05-03T13:10:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:10:00
"Antitrichia californica",67846,"Antitrichia californica",0,"accepted","California antitrichia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:81147022",48.868522,-123.379638,"2021-05-03T13:11:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:11:00
"Polygonum douglasii",78682,"Polygonum douglasii",0,"accepted","Douglas' knotweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Polygonaceae","Polygonoideae","Polygoneae","Polygonum","douglasii","iNat:81147023",48.868785,-123.379987,"2021-05-03T13:24:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:24:00
"Scytinium platynum",532310,"Scytinium platynum",0,"accepted","Batwing Vinyl Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","platynum","iNat:81147025",48.86894,-123.379802,"2021-05-03T13:29:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:29:00
"Sticta gretae",1456919,"Sticta gretae",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","gretae","iNat:81147026",48.868985,-123.379768,"2021-05-03T13:30:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:30:00
"Syntrichia",67916,"Syntrichia",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:81147027",48.86919,-123.380138,"2021-05-03T13:42:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:42:00
"Scytinium lichenoides",526717,"Scytinium lichenoides",0,"accepted","Tattered Jellyskin Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","lichenoides","iNat:83037642",48.869182,-123.380157,"2021-05-03T13:42:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:42:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:81147028",48.869247,-123.380182,"2021-05-03T13:46:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:46:00
"Heuchera micrantha",51274,"Heuchera micrantha",0,"accepted","crevice alumroot",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Heuchera","micrantha","iNat:81147029",48.869395,-123.380278,"2021-05-03T13:57:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 20:57:00
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:81147030",48.869628,-123.380362,"2021-05-03T13:58:00-07:00",,"Andrew Simon","false","research",,2021-05-03 20:58:00
"Sanicula crassicaulis",53201,"Sanicula crassicaulis",0,"accepted","Pacific Sanicle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:81147031",48.869827,-123.380633,"2021-05-03T14:01:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 21:01:00
"Syntrichia",67916,"Syntrichia",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:81147034",48.870197,-123.381125,"2021-05-03T14:12:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 21:12:00
"Collema furfuraceum",117947,"Collema furfuraceum",0,"accepted","Effervescent Tarpaper Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","furfuraceum","iNat:81147033",48.870145,-123.381125,"2021-05-03T14:13:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 21:13:00
"Bryaceae",67866,"Bryaceae",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","","","iNat:83031038",48.870242,-123.3811,"2021-05-03T14:16:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 21:16:00
"Athysanus pusillus",58069,"Athysanus pusillus",0,"accepted","common sandweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Arabideae","Athysanus","pusillus","iNat:81147036",48.870403,-123.38129,"2021-05-03T14:21:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:21:00
"Thysanocarpus curvipes",58088,"Thysanocarpus curvipes",0,"accepted","sand fringepod",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Thelypodieae","Thysanocarpus","curvipes","iNat:81147037",48.870458,-123.38141,"2021-05-03T14:23:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:23:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:81147038",48.87053,-123.381598,"2021-05-03T14:25:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:25:00
"Athysanus pusillus",58069,"Athysanus pusillus",0,"accepted","common sandweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Arabideae","Athysanus","pusillus","iNat:81147039",48.87052,-123.38168,"2021-05-03T14:26:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:26:00
"Psora globifera",123509,"Psora globifera",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Psoraceae","","","Psora","globifera","iNat:83031036",48.870542,-123.381622,"2021-05-03T14:27:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:27:00
"Syntrichia",67916,"Syntrichia",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:81147041",48.870878,-123.382005,"2021-05-03T14:33:00-07:00",,"Andrew Simon","false","needs_id",,2021-05-03 21:33:00
"Plectritis congesta",57786,"Plectritis congesta",0,"accepted","shortspur seablush",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Valerianoideae","","Plectritis","congesta","iNat:81147040",48.870998,-123.382125,"2021-05-03T14:38:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:38:00
"Plectritis congesta brachystemon",57787,"Plectritis congesta brachystemon",0,"accepted","Pink Plectritis",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Valerianoideae","","Plectritis","congesta","iNat:81147042",48.870998,-123.382125,"2021-05-03T14:38:00-07:00",,"Andrew Simon","false","research",,2021-05-03 21:38:00
