"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Trifolium microcephalum",58911,"Trifolium microcephalum",0,"accepted","small-headed clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:74104764",48.95873,-123.533246,"2021-04-15T09:43:00-07:00",,"Andrew Simon","false","research",57,2021-04-15 16:43:00
"Collinsia parviflora",59013,"Collinsia parviflora",0,"accepted","small-flowered blue-eyed mary",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Cheloneae","Collinsia","parviflora","iNat:74104766",48.958898,-123.53317,"2021-04-15T09:47:00-07:00",,"Andrew Simon","false","research",,2021-04-15 16:47:00
"Epilobium minutum",57150,"Epilobium minutum",0,"accepted","little willowherb",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","","Onagraceae","","","Epilobium","minutum","iNat:74104768",48.958722,-123.532955,"2021-04-15T09:50:00-07:00",,"Andrew Simon","false","research",,2021-04-15 16:50:00
"Tachycineta thalassina",11931,"Tachycineta thalassina",0,"accepted","Violet-green Swallow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:74104769",48.958611,-123.532875,"2021-04-15T09:54:00-07:00",,"Andrew Simon","false","research",,2021-04-15 16:54:00
"Silene antirrhina",58780,"Silene antirrhina",0,"accepted","sleepy catchfly",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","Caryophylloideae","Sileneae","Silene","antirrhina","iNat:74104771",48.95861,-123.53285,"2021-04-15T10:00:00-07:00",,"Andrew Simon","false","needs_id",,2021-04-15 17:00:00
"Stereocaulon intermedium",231701,"Stereocaulon intermedium",0,"accepted","Pacific Foam Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Stereocaulaceae","","","Stereocaulon","intermedium","iNat:74104770",48.958535,-123.53258,"2021-04-15T10:01:00-07:00",,"Andrew Simon","false","needs_id",,2021-04-15 17:01:00
"Cetraria aculeata",54351,"Cetraria aculeata",0,"accepted","Spiny Heath Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Cetraria","aculeata","iNat:74104772",48.958506,-123.532553,"2021-04-15T10:06:00-07:00",,"Andrew Simon","false","research",,2021-04-15 17:06:00
"Tachycineta thalassina",11931,"Tachycineta thalassina",0,"accepted","Violet-green Swallow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:74104773",48.958641,-123.533022,"2021-04-15T10:07:00-07:00",,"Andrew Simon","false","research",122,2021-04-15 17:07:00
"Crocidium multicaule",57524,"Crocidium multicaule",0,"accepted","spring gold",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Senecioneae","Crocidium","multicaule","iNat:74104774",48.958389,-123.532561,"2021-04-15T10:11:00-07:00",,"Andrew Simon","false","research",,2021-04-15 17:11:00
