"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Cirsium vulgare",52989,"Cirsium vulgare",0,"accepted","Bull Thistle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Carduoideae","Cardueae","Cirsium","vulgare","iNat:89513401",48.979207,-123.557561,"2021-07-21T11:39:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:39:00
"Lysimachia thyrsiflora",77917,"Lysimachia thyrsiflora",0,"accepted","Tufted Loosestrife",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Primulaceae","Myrsinoideae","","Lysimachia","thyrsiflora","iNat:89513380",48.979207,-123.557561,"2021-07-21T11:40:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:40:00
"Oenanthe sarmentosa",60127,"Oenanthe sarmentosa",0,"accepted","water parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Oenantheae","Oenanthe","sarmentosa","iNat:89513392",48.979207,-123.557561,"2021-07-21T11:40:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:40:00
"Polystichum munitum",47751,"Polystichum munitum",0,"accepted","western sword fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","","Dryopteridaceae","Dryopteridoideae","","Polystichum","munitum","iNat:89513294",48.979207,-123.557561,"2021-07-21T11:41:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:41:00
"Pteridium aquilinum",52681,"Pteridium aquilinum",0,"accepted","common bracken",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Dennstaedtiineae","","","Dennstaedtiaceae","","","Pteridium","aquilinum","iNat:89513316",48.979207,-123.557561,"2021-07-21T11:41:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:41:00
"Gaultheria shallon",48441,"Gaultheria shallon",0,"accepted","salal",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Vaccinioideae","Gaultherieae","Gaultheria","shallon","iNat:89513338",48.979207,-123.557561,"2021-07-21T11:41:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:41:00
"Scirpus microcarpus",59068,"Scirpus microcarpus",0,"accepted","Panicled Bulrush",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Scirpeae","Scirpus","microcarpus","iNat:89513362",48.979207,-123.557561,"2021-07-21T11:41:00-07:00",,"Andrew Simon","false","needs_id",54,2021-07-21 18:41:00
"Alnus rubra",56034,"Alnus rubra",0,"accepted","Red Alder",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Betulaceae","","","Alnus","rubra","iNat:89513264",48.979207,-123.557561,"2021-07-21T11:42:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:42:00
"Cicuta douglasii",76338,"Cicuta douglasii",0,"accepted","Western Water Hemlock",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Oenantheae","Cicuta","douglasii","iNat:89513288",48.979207,-123.557561,"2021-07-21T11:42:00-07:00",,"Andrew Simon","false","research",54,2021-07-21 18:42:00
"Arctium",59571,"Arctium",0,"accepted","burdocks",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Carduoideae","Cardueae","Arctium","","iNat:89513243",48.979207,-123.557561,"2021-07-21T11:44:00-07:00",,"Andrew Simon","false","needs_id",54,2021-07-21 18:44:00
