"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Achlys triphylla",75263,"Achlys triphylla",0,"accepted","vanilla leaf",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Achlys","triphylla","iNat:122258255",48.862983,-123.350601,"2022-06-17T08:44:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:44:00
"Berberis nervosa",75756,"Berberis nervosa",0,"accepted","Cascade Oregon-grape",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Berberis","nervosa","iNat:122258258",48.862983,-123.350601,"2022-06-17T08:44:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:44:00
"Circaea alpina",76342,"Circaea alpina",0,"accepted","Alpine Enchanter's-nightshade",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","","Onagraceae","","","Circaea","alpina","iNat:122258259",48.862844,-123.351225,"2022-06-17T08:48:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:48:00
"Nemophila parviflora",57353,"Nemophila parviflora",0,"accepted","small-flowered nemophila",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Hydrophylloideae","","Nemophila","parviflora","iNat:122258261",48.862844,-123.351225,"2022-06-17T08:48:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:48:00
"Rubus ursinus",53445,"Rubus ursinus",0,"accepted","trailing blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:122258263",48.862844,-123.351225,"2022-06-17T08:49:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:49:00
"Plagiomnium insigne",122705,"Plagiomnium insigne",0,"accepted","Badge Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Plagiomnium","insigne","iNat:122258264",48.862844,-123.351225,"2022-06-17T08:50:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:50:00
"Polystichum munitum",47751,"Polystichum munitum",0,"accepted","western sword fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","","Dryopteridaceae","Dryopteridoideae","","Polystichum","munitum","iNat:122258265",48.862844,-123.351225,"2022-06-17T08:51:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:51:00
"Daphne laureola",127391,"Daphne laureola",0,"accepted","Spurge-laurel",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","","Thymelaeaceae","","","Daphne","laureola","iNat:122258266",48.862844,-123.351225,"2022-06-17T08:51:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:51:00
"Adenocaulon bicolor",56854,"Adenocaulon bicolor",0,"accepted","American trailplant",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Mutisioideae","Mutisieae","Adenocaulon","bicolor","iNat:122258267",48.862844,-123.351225,"2022-06-17T08:51:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:51:00
"Achlys triphylla",75263,"Achlys triphylla",0,"accepted","vanilla leaf",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Achlys","triphylla","iNat:122258268",48.862844,-123.351225,"2022-06-17T08:52:00-07:00",,"Andrew Simon","false","research",10,2022-06-17 15:52:00
