"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Carex obnupta",61000,"Carex obnupta",0,"accepted","slough sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","obnupta","iNat:85291225",48.864735,-123.36372,"2021-07-01T16:41:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:41:00
"Holodiscus discolor",53414,"Holodiscus discolor",0,"accepted","Ocean spray",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Amygdaloideae","Spiraeeae","Holodiscus","discolor","iNat:85291224",48.864975,-123.363883,"2021-07-01T16:42:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:42:00
"Amelanchier alnifolia semiintegrifolia",80360,"Amelanchier alnifolia semiintegrifolia",0,"accepted","Pacific saskatoon",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Amygdaloideae","Maleae","Amelanchier","alnifolia","iNat:85291226",48.864958,-123.36388,"2021-07-01T16:42:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:42:00
"Phalaris arundinacea",63337,"Phalaris arundinacea",0,"accepted","reed canary grass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Phalaris","arundinacea","iNat:85291227",48.864693,-123.364083,"2021-07-01T16:42:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:42:00
"Galium trifidum",77216,"Galium trifidum",0,"accepted","three-petal bedstraw",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Rubiaceae","Rubioideae","Rubieae","Galium","trifidum","iNat:85291230",48.864888,-123.364213,"2021-07-01T16:43:00-07:00",,"Andrew Simon","false","needs_id",,2021-07-01 23:43:00
"Carex exsiccata",76036,"Carex exsiccata",0,"accepted","western inflated sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","exsiccata","iNat:85291229",48.864905,-123.364157,"2021-07-01T16:44:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:44:00
"Ranunculus flammula",67826,"Ranunculus flammula",0,"accepted","Lesser Spearwort",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Ranunculeae","Ranunculus","flammula","iNat:85291233",48.86489,-123.364157,"2021-07-01T16:44:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:44:00
"Torreyochloa pallida pauciflora",81431,"Torreyochloa pallida pauciflora",0,"accepted","weak manna grass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Torreyochloa","pallida","iNat:85291235",48.864887,-123.364143,"2021-07-01T16:45:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:45:00
"Myosotis laxa",78150,"Myosotis laxa",0,"accepted","bay forget-me-not",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Cynoglossoideae","Myosotideae","Myosotis","laxa","iNat:85291236",48.865017,-123.36413,"2021-07-01T16:47:00-07:00",,"Andrew Simon","false","needs_id",,2021-07-01 23:47:00
"Agrostis stolonifera",69931,"Agrostis stolonifera",0,"accepted","Creeping Bent",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Agrostis","stolonifera","iNat:85291237",48.865013,-123.364172,"2021-07-01T16:48:00-07:00",,"Andrew Simon","false","needs_id",,2021-07-01 23:48:00
"Viola palustris",79514,"Viola palustris",0,"accepted","alpine marsh violet",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malpighiales","","","","Violaceae","","","Viola","palustris","iNat:85291244",48.864937,-123.364075,"2021-07-01T16:50:00-07:00",,"Andrew Simon","false","needs_id",,2021-07-01 23:50:00
"Trifolium repens",55745,"Trifolium repens",0,"accepted","white clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","repens","iNat:85291243",48.864732,-123.364072,"2021-07-01T16:51:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:51:00
"Urtica gracilis gracilis",1074432,"Urtica gracilis gracilis",0,"accepted","American stinging nettle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Urticaceae","","","Urtica","gracilis","iNat:85291245",48.865242,-123.364283,"2021-07-01T16:55:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:55:00
"Carex leptopoda",76070,"Carex leptopoda",0,"accepted","slender-footed sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","leptopoda","iNat:85291246",48.864973,-123.364258,"2021-07-01T16:57:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:57:00
"Daphne laureola",127391,"Daphne laureola",0,"accepted","Spurge-laurel",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","","Thymelaeaceae","","","Daphne","laureola","iNat:85291247",48.864948,-123.364255,"2021-07-01T16:57:00-07:00",,"Andrew Simon","false","research",,2021-07-01 23:57:00
"Symphoricarpos",48528,"Symphoricarpos",0,"accepted","snowberries",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Caprifolioideae","","Symphoricarpos","","iNat:85291248",48.865027,-123.364233,"2021-07-01T16:57:00-07:00",,"Andrew Simon","false","needs_id",,2021-07-01 23:57:00
