"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Pteridium aquilinum",52681,"Pteridium aquilinum",0,"accepted","common bracken",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Dennstaedtiineae","","","Dennstaedtiaceae","","","Pteridium","aquilinum","iNat:130437831",48.870258,-123.31842,"2022-08-03T15:30:01-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:30:01
"Rubus laciniatus",78891,"Rubus laciniatus",0,"accepted","Cutleaf Blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","laciniatus","iNat:130437876",48.870238,-123.318405,"2022-08-03T15:30:31-07:00",,"Caitlin Robinson","false","research",8,2022-08-03 22:30:31
"Trifolium hybridum",61824,"Trifolium hybridum",0,"accepted","Alsike clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","hybridum","iNat:130438072",48.870697,-123.31855,"2022-08-03T15:34:18-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:34:18
"Lepidium campestre",77663,"Lepidium campestre",0,"accepted","field peppergrass",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Lepidieae","Lepidium","campestre","iNat:130439593",48.870678,-123.31852,"2022-08-03T15:36:16-07:00",,"Caitlin Robinson","false","needs_id",6,2022-08-03 22:36:16
"Fumaria muralis",129075,"Fumaria muralis",0,"accepted","common ramping-fumitory",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Papaveraceae","Fumarioideae","Fumarieae","Fumaria","muralis","iNat:130439827",48.870708,-123.318512,"2022-08-03T15:37:55-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:37:55
"Daucus carota",76610,"Daucus carota",0,"accepted","wild carrot",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Scandiceae","Daucus","carota","iNat:130445158",48.871147,-123.319328,"2022-08-03T15:46:08-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:46:08
"Convolvulus arvensis",53021,"Convolvulus arvensis",0,"accepted","field bindweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","","Convolvulaceae","Convolvuloideae","Convolvuleae","Convolvulus","arvensis","iNat:130442404",48.871105,-123.319313,"2022-08-03T15:46:51-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:46:51
"Hordeum murinum",52796,"Hordeum murinum",0,"accepted","wall barley",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Triticeae","Hordeum","murinum","iNat:130442508",48.871238,-123.31952,"2022-08-03T15:48:39-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:48:39
"Lotus corniculatus",47435,"Lotus corniculatus",0,"accepted","bird's-foot trefoil",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Loteae","Lotus","corniculatus","iNat:130442755",48.87122,-123.320617,"2022-08-03T15:51:28-07:00",,"Caitlin Robinson","false","needs_id",6,2022-08-03 22:51:28
"Centaurium erythraea",56236,"Centaurium erythraea",0,"accepted","Common centaury",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Gentianaceae","","Chironieae","Centaurium","erythraea","iNat:130442921",48.871387,-123.320703,"2022-08-03T15:54:34-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:54:34
"Spiranthes romanzoffiana",50743,"Spiranthes romanzoffiana",0,"accepted","Hooded Ladies' Tresses",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","","Orchidaceae","Orchidoideae","Cranichideae","Spiranthes","romanzoffiana","iNat:130444243",48.87168,-123.320838,"2022-08-03T15:57:26-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:57:26
"Diplolepis rosae",205320,"Diplolepis rosae",0,"accepted","Mossy Rose Gall Wasp",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Hymenoptera","Apocrita","Proctotrupomorpha","Cynipoidea","Diplolepididae","Diplolepidinae","","Diplolepis","rosae","iNat:130445283",48.871645,-123.321045,"2022-08-03T15:59:01-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 22:59:01
"Veronica scutellata",61112,"Veronica scutellata",0,"accepted","Marsh Speedwell",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Veroniceae","Veronica","scutellata","iNat:130445446",48.871617,-123.321013,"2022-08-03T15:59:34-07:00",,"Caitlin Robinson","false","research",8,2022-08-03 22:59:34
"Juncus ensifolius",77569,"Juncus ensifolius",0,"accepted","dagger rush",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Juncaceae","","","Juncus","ensifolius","iNat:130445770",48.871472,-123.321167,"2022-08-03T16:01:56-07:00",,"Caitlin Robinson","false","needs_id",8,2022-08-03 23:01:56
"Persicaria maculosa",56166,"Persicaria maculosa",0,"accepted","spotted lady's thumb",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Polygonaceae","Polygonoideae","Persicarieae","Persicaria","maculosa","iNat:130335029",48.871217,-123.321045,"2022-08-03T16:06:55-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 23:06:55
"Origanum vulgare",61396,"Origanum vulgare",0,"accepted","Oregano",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Lamiaceae","Nepetoideae","Mentheae","Origanum","vulgare","iNat:130445913",48.870942,-123.321228,"2022-08-03T16:08:29-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 23:08:29
"Berberis aquifolium",126887,"Berberis aquifolium",0,"accepted","Oregon grape",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Berberidaceae","Berberidoideae","Berberideae","Berberis","aquifolium","iNat:130446655",48.870395,-123.31993,"2022-08-03T16:12:17-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 23:12:17
"Daphne laureola",127391,"Daphne laureola",0,"accepted","Spurge-laurel",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Malvales","","","","Thymelaeaceae","","","Daphne","laureola","iNat:130334829",48.870175,-123.319367,"2022-08-03T16:13:07-07:00",,"Caitlin Robinson","false","research",6,2022-08-03 23:13:07
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:130446823",48.869903,-123.319275,"2022-08-03T16:13:58-07:00",,"Caitlin Robinson","false","research",8,2022-08-03 23:13:58
