"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Simiolus",982854,"Simiolus",0,"accepted","seep monkeyflowers",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Phrymaceae","","","Erythranthe","","iNat:74104790",48.865562,-123.367988,"2021-04-15T14:49:00-07:00",,"Andrew Simon","false","needs_id",,2021-04-15 21:49:00
"Scytinium platynum",532310,"Scytinium platynum",0,"accepted","Batwing Vinyl Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","platynum","iNat:74104791",48.865335,-123.36843,"2021-04-15T15:12:00-07:00",,"Andrew Simon","false","research",20,2021-04-15 22:12:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:74104793",48.865247,-123.366365,"2021-04-15T15:25:00-07:00",,"Andrew Simon","false","research",,2021-04-15 22:25:00
"Athysanus pusillus",58069,"Athysanus pusillus",0,"accepted","common sandweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Arabideae","Athysanus","pusillus","iNat:74104794",48.864603,-123.367139,"2021-04-15T15:31:00-07:00",,"Andrew Simon","false","research",,2021-04-15 22:31:00
"Myadestes townsendi",12951,"Myadestes townsendi",0,"accepted","Townsend's Solitaire",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Myadestes","townsendi","iNat:74104795",48.865377,-123.367167,"2021-04-15T15:38:00-07:00",,"Andrew Simon","false","research",39,2021-04-15 22:38:00
"Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",0,"accepted","White-crowned Sparrow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:74104796",48.865377,-123.367167,"2021-04-15T15:42:00-07:00",,"Andrew Simon","false","research",39,2021-04-15 22:42:00
