"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Pseudotsuga menziesii menziesii",63910,"Pseudotsuga menziesii menziesii",0,"accepted","Coast Douglas-fir",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pseudotsuga","menziesii","iNat:111867200",48.861251,-123.364864,"2022-04-17T15:24:00-07:00",,"Andrew Simon","false","research",51,2022-04-17 22:24:00
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:111867201",48.861251,-123.364864,"2022-04-17T15:27:00-07:00",,"Andrew Simon","false","research",51,2022-04-17 22:27:00
"Acer macrophyllum",48227,"Acer macrophyllum",0,"accepted","bigleaf maple",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","","Sapindaceae","","","Acer","macrophyllum","iNat:111867202",48.861251,-123.364864,"2022-04-17T15:28:00-07:00",,"Andrew Simon","false","research",51,2022-04-17 22:28:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:111867205",48.861251,-123.364864,"2022-04-17T15:28:00-07:00",,"Andrew Simon","false","research",51,2022-04-17 22:28:00
"Symphoricarpos albus",48523,"Symphoricarpos albus",0,"accepted","Common Snowberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Caprifolioideae","","Symphoricarpos","albus","iNat:111867206",48.861251,-123.364864,"2022-04-17T15:29:00-07:00",,"Andrew Simon","false","research",51,2022-04-17 22:29:00
"Quercus garryana",68632,"Quercus garryana",0,"accepted","Oregon oak",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Fagaceae","","","Quercus","garryana","iNat:111867207",48.861317,-123.365172,"2022-04-17T15:29:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:29:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:111867210",48.861302,-123.365217,"2022-04-17T15:30:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:30:00
"Silene coronaria",485191,"Silene coronaria",0,"accepted","Rose campion",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","Caryophylloideae","Sileneae","Silene","coronaria","iNat:111867211",48.861583,-123.365642,"2022-04-17T15:31:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:31:00
"Bombus vancouverensis vancouverensis",1020322,"Bombus vancouverensis vancouverensis",0,"accepted","Vancouver Island Bumble Bee",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","vancouverensis","iNat:111867212",48.861414,-123.365625,"2022-04-17T15:36:00-07:00",,"Andrew Simon","false","research",41,2022-04-17 22:36:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:111867216",48.861414,-123.365625,"2022-04-17T15:36:00-07:00",,"Andrew Simon","false","research",41,2022-04-17 22:36:00
"Scleropodium touretii",67907,"Scleropodium touretii",0,"accepted","Glasswort Feather-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","touretii","iNat:111867219",48.86145,-123.366042,"2022-04-17T15:36:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-17 22:36:00
"Erynnis propertius",59187,"Erynnis propertius",0,"accepted","Propertius Duskywing",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Lepidoptera","","","Papilionoidea","Hesperiidae","Pyrginae","Erynnini","Erynnis","propertius","iNat:111867223",48.861555,-123.36613,"2022-04-17T15:36:00-07:00",,"Andrew Simon","false","research",27,2022-04-17 22:36:00
"Quercus garryana",68632,"Quercus garryana",0,"accepted","Oregon oak",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Fagaceae","","","Quercus","garryana","iNat:111867224",48.861455,-123.366042,"2022-04-17T15:36:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:36:00
"Sisymbrium officinale",53266,"Sisymbrium officinale",0,"accepted","Hedge mustard",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Sisymbrieae","Sisymbrium","officinale","iNat:111867225",48.861603,-123.366127,"2022-04-17T15:38:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-17 22:38:00
"Geranium molle",53076,"Geranium molle",0,"accepted","Dove's-foot crane's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Geranium","molle","iNat:111867230",48.861603,-123.366127,"2022-04-17T15:38:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:38:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:111867231",48.861693,-123.366335,"2022-04-17T15:40:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:40:00
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",0,"accepted","juniper haircap moss",,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:111867232",48.861607,-123.366727,"2022-04-17T15:42:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-17 22:42:00
"Cerastium glomeratum",52973,"Cerastium glomeratum",0,"accepted","Sticky mouse-ear chickweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Caryophyllaceae","","Alsineae","Cerastium","glomeratum","iNat:111867235",48.861798,-123.366918,"2022-04-17T15:45:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:45:00
"Pleuridium acuminatum",127427,"Pleuridium acuminatum",0,"accepted","Taper-leaved Earth-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Pleuridium","acuminatum","iNat:111867237",48.86197,-123.366863,"2022-04-17T15:47:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-17 22:47:00
"Bombylius major",51557,"Bombylius major",0,"accepted","Greater Bee Fly",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Diptera","Brachycera","Orthorrhapha","Asiloidea","Bombyliidae","Bombyliinae","Bombyliini","Bombylius","major","iNat:111867236",48.861844,-123.366784,"2022-04-17T15:48:00-07:00",,"Andrew Simon","false","research",24,2022-04-17 22:48:00
"Timmiella crassinervis",169775,"Timmiella crassinervis",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Timmiella","crassinervis","iNat:111867244",48.861273,-123.363385,"2022-04-17T15:54:00-07:00",,"Andrew Simon","false","research",,2022-04-17 22:54:00
