"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Micranthes rufidula",357949,"Micranthes rufidula",0,"accepted","Rustyhair Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","rufidula","iNat:110152155",48.917527,-123.396213,"2022-04-01T15:31:00-07:00",,"Andrew Simon","false","research",,2022-04-01 22:31:00
"Micranthes integrifolia",78027,"Micranthes integrifolia",0,"accepted","Wholeleaf Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","integrifolia","iNat:110301199",48.917297,-123.396063,"2022-04-01T15:33:44-07:00",,"Caitlin Robinson","false","research",6,2022-04-01 22:33:44
"Peltigera britannica",119677,"Peltigera britannica",0,"accepted","flaky freckle pelt lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","britannica","iNat:110303685",48.917287,-123.396095,"2022-04-01T15:35:01-07:00",,"Caitlin Robinson","false","needs_id",6,2022-04-01 22:35:01
"Montia fontana",58990,"Montia fontana",0,"accepted","blinks",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","fontana","iNat:110307306",48.917258,-123.39608,"2022-04-01T15:37:35-07:00",,"Caitlin Robinson","false","research",6,2022-04-01 22:37:35
"Philonotis capillaris",123642,"Philonotis capillaris",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Philonotis","capillaris","iNat:110152156",48.917265,-123.396015,"2022-04-01T15:42:00-07:00",,"Andrew Simon","false","research",,2022-04-01 22:42:00
"Montia dichotoma",78119,"Montia dichotoma",0,"accepted","Dwarf Montia",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","dichotoma","iNat:110152157",48.917302,-123.395882,"2022-04-01T15:44:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-01 22:44:00
"Montia dichotoma",78119,"Montia dichotoma",0,"accepted","Dwarf Montia",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","dichotoma","iNat:110303207",48.917153,-123.395797,"2022-04-01T15:49:27-07:00",,"Caitlin Robinson","false","research",16,2022-04-01 22:49:27
"Sedum spathulifolium",58886,"Sedum spathulifolium",0,"accepted","Broad-leaved Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:110301784",48.917325,-123.395662,"2022-04-01T15:53:56-07:00",,"Caitlin Robinson","false","research",48,2022-04-01 22:53:56
"Cladonia rangiferina",119778,"Cladonia rangiferina",0,"accepted","gray reindeer lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","rangiferina","iNat:110301944",48.921347,-123.390708,"2022-04-01T15:54:48-07:00",,"Caitlin Robinson","false","needs_id",564,2022-04-01 22:54:48
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",0,"accepted","juniper haircap moss",,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:110301391",48.917238,-123.395613,"2022-04-01T15:55:37-07:00",,"Caitlin Robinson","false","needs_id",16,2022-04-01 22:55:37
"Phoridae",55351,"Phoridae",0,"accepted","Humpbacked Flies",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Diptera","Brachycera","Cyclorrhapha","","Phoridae","","","","","iNat:110152161",48.917186,-123.395553,"2022-04-01T15:57:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-01 22:57:00
"Vaucheria",53662,"Vaucheria",0,"accepted","",,"Chromista","Ochrophyta","","","Xanthophyceae","","","Vaucheriales","","","","Vaucheriaceae","","","Vaucheria","","iNat:110152164",48.917035,-123.395493,"2022-04-01T16:04:00-07:00",,"Andrew Simon","false","research",,2022-04-01 23:04:00
"Micranthes integrifolia",78027,"Micranthes integrifolia",0,"accepted","Wholeleaf Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","integrifolia","iNat:110300441",48.91697,-123.395592,"2022-04-01T16:05:14-07:00",,"Caitlin Robinson","false","needs_id",24,2022-04-01 23:05:14
"Montia parvifolia",78123,"Montia parvifolia",0,"accepted","Small-leaved Blinks",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Montia","parvifolia","iNat:110154419",48.922936,-123.418895,"2022-04-01T16:09:17-07:00",,"Caitlin Robinson","false","research",1208,2022-04-01 23:09:17
"Fuscopannaria praetermissa",220265,"Fuscopannaria praetermissa",0,"accepted","Moss Shingle Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Pannariaceae","","","Fuscopannaria","praetermissa","iNat:110152163",48.916783,-123.394487,"2022-04-01T16:16:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-01 23:16:00
"Sedum spathulifolium",58886,"Sedum spathulifolium",0,"accepted","Broad-leaved Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:110152168",48.915859,-123.392762,"2022-04-01T16:25:00-07:00",,"Andrew Simon","false","research",35,2022-04-01 23:25:00
"Pinus contorta",48934,"Pinus contorta",0,"accepted","lodgepole pine",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pinus","contorta","iNat:110152169",48.916245,-123.394153,"2022-04-01T16:30:00-07:00",,"Andrew Simon","false","research",30,2022-04-01 23:30:00
"Fritillaria affinis",50618,"Fritillaria affinis",0,"accepted","checker lily",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Liliaceae","Lilioideae","Lilieae","Fritillaria","affinis","iNat:110152171",48.917622,-123.396749,"2022-04-01T16:49:00-07:00",,"Andrew Simon","false","research",30,2022-04-01 23:49:00
